corpus,condition,lag_s,p25,p50,p75,n_sessions
Mouse-Dyad-10M,near,-1.6055620399831585,1.0418350949282966,1.6499425640851184,2.0478844323833236,35
Mouse-Dyad-10M,near,-1.5988999568297013,1.0418350949282966,1.6499425640851184,2.0478844323833236,35
Mouse-Dyad-10M,near,-1.5922378736762441,0.9574391508528313,1.6499425640851184,1.9852085376664057,35
Mouse-Dyad-10M,near,-1.5855757905227872,0.9572732584437843,1.5915941576817993,1.9852085376664057,35
Mouse-Dyad-10M,near,-1.57891370736933,0.9922216630623071,1.59520194698581,2.029841685161667,35
Mouse-Dyad-10M,near,-1.572251624215873,0.9922216630623071,1.5914605106610105,2.0478844323833236,35
Mouse-Dyad-10M,near,-1.5655895410624159,0.9922216630623071,1.5914605106610105,2.0478844323833236,35
Mouse-Dyad-10M,near,-1.5589274579089587,0.9922216630623071,1.5914605106610105,2.0723015248689203,35
Mouse-Dyad-10M,near,-1.5522653747555017,0.9244321032241212,1.5914605106610105,2.072542152973022,35
Mouse-Dyad-10M,near,-1.5456032916020446,0.9244321032241212,1.5914605106610105,2.072542152973022,35
Mouse-Dyad-10M,near,-1.5389412084485876,0.9244321032241212,1.5914605106610105,2.072542152973022,35
Mouse-Dyad-10M,near,-1.5322791252951304,0.8814637137324219,1.5865232103203977,2.072542152973022,35
Mouse-Dyad-10M,near,-1.5256170421416733,0.8813382532997525,1.5865232103203977,2.072542152973022,35
Mouse-Dyad-10M,near,-1.5189549589882163,0.898440146276364,1.5865232103203977,2.072542152973022,35
Mouse-Dyad-10M,near,-1.5122928758347591,0.8984974873042486,1.6415404457408216,2.019707568242472,35
Mouse-Dyad-10M,near,-1.505630792681302,0.8984974873042486,1.5865232103203977,1.901708313329392,35
Mouse-Dyad-10M,near,-1.498968709527845,0.8984974873042486,1.5865232103203977,1.901708313329392,35
Mouse-Dyad-10M,near,-1.4923066263743878,0.8984974873042486,1.4380625806534106,1.901708313329392,35
Mouse-Dyad-10M,near,-1.4856445432209309,0.8984974873042486,1.4380625806534106,1.901708313329392,35
Mouse-Dyad-10M,near,-1.4789824600674737,0.8984974873042486,1.4243794496591025,1.901708313329392,35
Mouse-Dyad-10M,near,-1.4723203769140165,0.8984974873042486,1.4243794496591025,1.901708313329392,35
Mouse-Dyad-10M,near,-1.4656582937605596,0.9060404512432252,1.4243794496591025,1.901708313329392,35
Mouse-Dyad-10M,near,-1.4589962106071024,0.9059683480908078,1.4243794496591025,1.901708313329392,35
Mouse-Dyad-10M,near,-1.4523341274536454,0.9274767467437807,1.4243794496591025,1.901708313329392,35
Mouse-Dyad-10M,near,-1.4456720443001883,0.9275111628453574,1.4243794496591025,1.9674039448893486,35
Mouse-Dyad-10M,near,-1.439009961146731,0.9275111628453574,1.4243794496591025,1.967020375024198,35
Mouse-Dyad-10M,near,-1.4323478779932741,0.9506546108753157,1.4243794496591025,1.967020375024198,35
Mouse-Dyad-10M,near,-1.425685794839817,0.9909401646506798,1.4243794496591025,1.967020375024198,35
Mouse-Dyad-10M,near,-1.41902371168636,0.9910303368275872,1.4243794496591025,1.9774940925313111,35
Mouse-Dyad-10M,near,-1.4123616285329028,1.0100529762106905,1.4243794496591025,1.9774940925313111,35
Mouse-Dyad-10M,near,-1.4056995453794456,1.0101062933067935,1.4243794496591025,1.9774940925313111,35
Mouse-Dyad-10M,near,-1.3990374622259887,1.0101062933067935,1.4243794496591025,1.9774940925313111,35
Mouse-Dyad-10M,near,-1.3923753790725315,1.0101062933067935,1.4243794496591025,1.9774940925313111,35
Mouse-Dyad-10M,near,-1.3857132959190746,1.0101062933067935,1.4243794496591025,1.9774940925313111,35
Mouse-Dyad-10M,near,-1.3790512127656174,1.0101062933067935,1.4243794496591025,1.9774940925313111,35
Mouse-Dyad-10M,near,-1.3723891296121602,1.0101062933067935,1.4966966821711198,2.005411465909708,35
Mouse-Dyad-10M,near,-1.3657270464587032,1.0101062933067935,1.4966966821711198,1.9856710666804718,35
Mouse-Dyad-10M,near,-1.359064963305246,1.0098589319596192,1.4966966821711198,2.005411465909708,35
Mouse-Dyad-10M,near,-1.352402880151789,1.0098267260664007,1.4966966821711198,2.005411465909708,35
Mouse-Dyad-10M,near,-1.345740796998332,0.9660396329673206,1.5760557864811997,2.005411465909708,35
Mouse-Dyad-10M,near,-1.3390787138448748,0.9659564530295812,1.5760557864811997,2.005411465909708,35
Mouse-Dyad-10M,near,-1.3324166306914178,0.9659564530295812,1.560323296200403,2.005411465909708,35
Mouse-Dyad-10M,near,-1.3257545475379606,0.9247745066264847,1.5602324525474587,2.005411465909708,35
Mouse-Dyad-10M,near,-1.3190924643845037,0.9247092860477071,1.5602324525474587,2.005411465909708,35
Mouse-Dyad-10M,near,-1.3124303812310465,0.9247092860477071,1.5602324525474587,1.9340238431611425,35
Mouse-Dyad-10M,near,-1.3057682980775893,0.9030354814781607,1.5602324525474587,1.9333989322940137,35
Mouse-Dyad-10M,near,-1.2991062149241324,0.902954772231641,1.5371383753241126,1.9333989322940137,35
Mouse-Dyad-10M,near,-1.2924441317706752,0.902954772231641,1.5369759148308657,1.9333989322940137,35
Mouse-Dyad-10M,near,-1.2857820486172182,0.8966410881684812,1.5369759148308657,1.9333989322940137,35
Mouse-Dyad-10M,near,-1.279119965463761,0.9137520349916013,1.4996110794877016,1.872900667737135,35
Mouse-Dyad-10M,near,-1.2724578823103039,0.8966891238541209,1.5369759148308657,1.872900667737135,35
Mouse-Dyad-10M,near,-1.265795799156847,0.9015915869632014,1.5252416098506678,1.872900667737135,35
Mouse-Dyad-10M,near,-1.2591337160033897,0.8649904877891116,1.52515530838037,1.872900667737135,35
Mouse-Dyad-10M,near,-1.2524716328499328,0.8647975683491078,1.5052018711173227,1.8774970433829217,35
Mouse-Dyad-10M,near,-1.2458095496964756,0.8647975683491078,1.5049167523260638,1.8775537033683778,35
Mouse-Dyad-10M,near,-1.2391474665430184,0.8399798433572166,1.5049167523260638,1.8775537033683778,35
Mouse-Dyad-10M,near,-1.2324853833895615,0.8740989881210717,1.5049167523260638,1.8775537033683778,35
Mouse-Dyad-10M,near,-1.2258233002361043,0.8744108078994633,1.5368501584520344,1.845863084403756,35
Mouse-Dyad-10M,near,-1.2191612170826474,0.8744108078994633,1.4945161930986872,1.8304681145654333,35
Mouse-Dyad-10M,near,-1.2124991339291902,0.824927840664167,1.4588161715301982,1.7942726782334044,35
Mouse-Dyad-10M,near,-1.205837050775733,0.7504947764616532,1.4588161715301982,1.7942726782334044,35
Mouse-Dyad-10M,near,-1.199174967622276,0.7504947764616532,1.4588161715301982,1.764429110152891,35
Mouse-Dyad-10M,near,-1.1925128844688189,0.7504947764616532,1.4588161715301982,1.764429110152891,35
Mouse-Dyad-10M,near,-1.1858508013153617,0.7975172467234717,1.4250147508871456,1.7657674748008017,35
Mouse-Dyad-10M,near,-1.1791887181619047,0.7975172467234717,1.4198837640198891,1.764429110152891,35
Mouse-Dyad-10M,near,-1.1725266350084476,0.7975172467234717,1.4197362998798642,1.764429110152891,35
Mouse-Dyad-10M,near,-1.1658645518549906,0.7975172467234717,1.380802226108086,1.872900667737135,35
Mouse-Dyad-10M,near,-1.1592024687015334,0.8415954369553045,1.3806564282295302,1.872900667737135,35
Mouse-Dyad-10M,near,-1.1525403855480763,0.8416670870006842,1.3806564282295302,1.872900667737135,35
Mouse-Dyad-10M,near,-1.1458783023946193,0.8416670870006842,1.419593001393513,1.872900667737135,35
Mouse-Dyad-10M,near,-1.1392162192411621,0.8416670870006842,1.4197362998798642,1.872900667737135,35
Mouse-Dyad-10M,near,-1.1325541360877052,0.8416670870006842,1.4197362998798642,1.872900667737135,35
Mouse-Dyad-10M,near,-1.125892052934248,0.8416670870006842,1.4197362998798642,1.872900667737135,35
Mouse-Dyad-10M,near,-1.1192299697807908,0.8501907226264965,1.4197362998798642,1.872900667737135,35
Mouse-Dyad-10M,near,-1.1125678866273339,0.8744108078994633,1.3725903366274952,1.872900667737135,35
Mouse-Dyad-10M,near,-1.1059058034738767,0.8744108078994633,1.3725903366274952,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0992437203204197,0.8744108078994633,1.3725903366274952,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0925816371669625,0.8744108078994633,1.3725903366274952,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0859195540135054,0.8744108078994633,1.3725903366274952,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0792574708600484,0.920065823459433,1.3725903366274952,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0725953877065912,0.970281524497908,1.3725903366274952,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0659333045531343,0.970281524497908,1.4105063589856672,1.872900667737135,35
Mouse-Dyad-10M,near,-1.059271221399677,0.9822683108542789,1.4541473416688973,1.872900667737135,35
Mouse-Dyad-10M,near,-1.05260913824622,0.9945465931622391,1.4105063589856672,1.8024580929191192,35
Mouse-Dyad-10M,near,-1.045947055092763,1.0886235407042197,1.4657295776785748,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0392849719393058,1.0886235407042197,1.426886977419993,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0326228887858488,1.1299537368702524,1.4267570090253958,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0259608056323917,1.1300478433730472,1.4267570090253958,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0192987224789345,1.1300478433730472,1.4267570090253958,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0126366393254775,1.1300478433730472,1.4587122858259458,1.872900667737135,35
Mouse-Dyad-10M,near,-1.0059745561720204,1.0878916707846704,1.4907721317893288,1.872900667737135,35
Mouse-Dyad-10M,near,-0.9993124730185633,1.0878093032832226,1.490875334035,1.872900667737135,35
Mouse-Dyad-10M,near,-0.9926503898651062,0.9374617671348126,1.3200292831479956,1.872900667737135,35
Mouse-Dyad-10M,near,-0.9859883067116492,0.9372180146575102,1.3200292831479956,1.872900667737135,35
Mouse-Dyad-10M,near,-0.9793262235581921,0.9372180146575102,1.3200292831479956,1.8842854043708663,35
Mouse-Dyad-10M,near,-0.9726641404047349,0.9372180146575102,1.3200292831479956,1.8843349984722153,35
Mouse-Dyad-10M,near,-0.9660020572512779,0.9221660119644606,1.3200292831479956,1.9349271220697475,35
Mouse-Dyad-10M,near,-0.9593399740978208,0.9221660119644606,1.3200292831479956,1.9349760414214179,35
Mouse-Dyad-10M,near,-0.9526778909443637,0.8504165314115277,1.3200292831479956,1.9382127294319407,35
Mouse-Dyad-10M,near,-0.9460158077909067,0.8502705659093028,1.3153069573094116,2.0192385271008044,35
Mouse-Dyad-10M,near,-0.9393537246374495,0.9221660119644606,1.3862740353037728,1.985180741972094,35
Mouse-Dyad-10M,near,-0.9326916414839924,0.9221660119644606,1.387222532299408,1.9382127294319407,35
Mouse-Dyad-10M,near,-0.9260295583305354,0.9181714421196929,1.5288008293479085,1.9382127294319407,35
Mouse-Dyad-10M,near,-0.9193674751770783,0.9181295498964039,1.5552567133456578,1.9510123543402602,35
Mouse-Dyad-10M,near,-0.9127053920236211,0.8729323014350534,1.5393706127521396,1.9572135364163046,35
Mouse-Dyad-10M,near,-0.906043308870164,0.8728910119775681,1.5342387446414738,1.9572911642880086,35
Mouse-Dyad-10M,near,-0.899381225716707,0.8728910119775681,1.5344680455963404,1.9572911642880086,35
Mouse-Dyad-10M,near,-0.8927191425632499,0.8502705659093028,1.5344680455963404,1.9572911642880086,35
Mouse-Dyad-10M,near,-0.8860570594097928,0.8502705659093028,1.5072117623666224,1.9572911642880086,35
Mouse-Dyad-10M,near,-0.8793949762563357,0.8502705659093028,1.5072117623666224,1.9572911642880086,35
Mouse-Dyad-10M,near,-0.8727328931028786,0.8728910119775681,1.480544691818709,1.9236697215578245,35
Mouse-Dyad-10M,near,-0.8660708099494215,0.8728910119775681,1.480544691818709,1.9236697215578245,35
Mouse-Dyad-10M,near,-0.8594087267959645,0.8276913524530076,1.480544691818709,1.9236697215578245,35
Mouse-Dyad-10M,near,-0.8527466436425074,0.824927840664167,1.480544691818709,1.9236697215578245,35
Mouse-Dyad-10M,near,-0.8460845604890502,0.824927840664167,1.480544691818709,1.872900667737135,35
Mouse-Dyad-10M,near,-0.8394224773355932,0.8236970931252111,1.480544691818709,1.872900667737135,35
Mouse-Dyad-10M,near,-0.8327603941821361,0.77894910224961,1.4246967181598729,1.872900667737135,35
Mouse-Dyad-10M,near,-0.826098311028679,0.7789006060873447,1.4246967181598729,1.872900667737135,35
Mouse-Dyad-10M,near,-0.819436227875222,0.7789006060873447,1.4246967181598729,1.872900667737135,35
Mouse-Dyad-10M,near,-0.8127741447217648,0.7789006060873447,1.4246967181598729,1.872900667737135,35
Mouse-Dyad-10M,near,-0.8061120615683077,0.7789006060873447,1.4246967181598729,1.872900667737135,35
Mouse-Dyad-10M,near,-0.7994499784148507,0.7341607183391221,1.4246967181598729,1.872900667737135,35
Mouse-Dyad-10M,near,-0.7927878952613936,0.7341607183391221,1.4246967181598729,1.872900667737135,35
Mouse-Dyad-10M,near,-0.7861258121079365,0.693067209674157,1.4246967181598729,1.872900667737135,35
Mouse-Dyad-10M,near,-0.7794637289544794,0.693067209674157,1.480544691818709,1.872900667737135,35
Mouse-Dyad-10M,near,-0.7728016458010223,0.693067209674157,1.480544691818709,1.9173983338565375,35
Mouse-Dyad-10M,near,-0.7661395626475652,0.693067209674157,1.353696999966101,1.9174374693378735,35
Mouse-Dyad-10M,near,-0.7594774794941082,0.693067209674157,1.353696999966101,1.9174374693378735,35
Mouse-Dyad-10M,near,-0.752815396340651,0.693067209674157,1.353696999966101,1.9174374693378735,35
Mouse-Dyad-10M,near,-0.7461533131871939,0.7372208679889267,1.480544691818709,1.9365159041939415,35
Mouse-Dyad-10M,near,-0.7394912300337368,0.7372546228738786,1.480544691818709,1.9365159041939415,35
Mouse-Dyad-10M,near,-0.7328291468802798,0.7372546228738786,1.475868845819832,1.9365159041939415,35
Mouse-Dyad-10M,near,-0.7261670637268227,0.7372546228738786,1.4758159925489625,1.9365159041939415,35
Mouse-Dyad-10M,near,-0.7195049805733655,0.7372546228738786,1.480544691818709,1.9365159041939415,35
Mouse-Dyad-10M,near,-0.7128428974199085,0.7372546228738786,1.480544691818709,1.9462451149301307,35
Mouse-Dyad-10M,near,-0.7061808142664514,0.7372546228738786,1.3384092318338547,1.9462451149301307,35
Mouse-Dyad-10M,near,-0.6995187311129943,0.7372546228738786,1.480544691818709,1.967020375024198,35
Mouse-Dyad-10M,near,-0.6928566479595373,0.6951391896792154,1.292049291856121,1.967020375024198,35
Mouse-Dyad-10M,near,-0.6861945648060801,0.8762803144956977,1.292049291856121,1.9628197426035925,35
Mouse-Dyad-10M,near,-0.679532481652623,0.8766829413554619,1.480544691818709,1.9676101475008867,35
Mouse-Dyad-10M,near,-0.672870398499166,0.8766829413554619,1.4848062420877657,1.9676101475008867,35
Mouse-Dyad-10M,near,-0.6662083153457089,0.8766829413554619,1.4848062420877657,1.96279635036296,35
Mouse-Dyad-10M,near,-0.6595462321922518,0.8766829413554619,1.4758587095123157,1.96279635036296,35
Mouse-Dyad-10M,near,-0.6528841490387947,0.8766829413554619,1.5022824662283711,1.9676101475008867,35
Mouse-Dyad-10M,near,-0.6462220658853376,0.8766829413554619,1.5023084109484355,1.979282928890238,35
Mouse-Dyad-10M,near,-0.6395599827318805,0.8766829413554619,1.5023084109484355,1.979282928890238,35
Mouse-Dyad-10M,near,-0.6328978995784235,0.8766829413554619,1.4758411430429026,2.013351161039037,35
Mouse-Dyad-10M,near,-0.6262358164249664,0.8766829413554619,1.5022835251965365,2.0133727364066116,35
Mouse-Dyad-10M,near,-0.6195737332715092,0.88679810274867,1.4807394079953908,2.0133727364066116,35
Mouse-Dyad-10M,near,-0.6129116501180522,0.8868261313584962,1.4807193439671495,2.0133727364066116,35
Mouse-Dyad-10M,near,-0.6062495669645951,0.8868261313584962,1.4807193439671495,2.091406897975749,35
Mouse-Dyad-10M,near,-0.599587483811138,0.8868261313584962,1.4277821607356695,2.091352877442157,35
Mouse-Dyad-10M,near,-0.5929254006576808,0.8950411051678955,1.5491925662581996,2.1032074530440954,35
Mouse-Dyad-10M,near,-0.5862633175042238,0.895031279659687,1.4311291117893221,1.978693156413549,35
Mouse-Dyad-10M,near,-0.5796012343507667,0.895031279659687,1.480673278851933,1.978693156413549,35
Mouse-Dyad-10M,near,-0.5729391511973096,0.895031279659687,1.4807193439671495,1.9873729120800339,35
Mouse-Dyad-10M,near,-0.5662770680438526,0.895031279659687,1.4944247314433547,1.987460695528924,35
Mouse-Dyad-10M,near,-0.5596149848903954,0.895031279659687,1.4945161930986872,1.987460695528924,35
Mouse-Dyad-10M,near,-0.5529529017369383,0.895031279659687,1.4945161930986872,1.98898045349044,35
Mouse-Dyad-10M,near,-0.5462908185834813,0.9408886177688421,1.4150918141482989,1.989166873920662,35
Mouse-Dyad-10M,near,-0.5396287354300242,0.9408886177688421,1.4149964374847268,2.0680180193518676,35
Mouse-Dyad-10M,near,-0.5329666522765671,0.9772790965640588,1.4149964374847268,2.0981035868721873,35
Mouse-Dyad-10M,near,-0.52630456912311,0.9773032071961677,1.4149964374847268,2.0981035868721873,35
Mouse-Dyad-10M,near,-0.5196424859696529,0.9773032071961677,1.4149964374847268,2.0981035868721873,35
Mouse-Dyad-10M,near,-0.5129804028161958,0.9773032071961677,1.4149964374847268,1.989166873920662,35
Mouse-Dyad-10M,near,-0.5063183196627388,1.0225188400145,1.4149964374847268,1.989166873920662,35
Mouse-Dyad-10M,near,-0.49965623650928165,1.1167736300981765,1.4945968945592727,1.989166873920662,35
Mouse-Dyad-10M,near,-0.4929941533558246,1.1167962338157782,1.4945161930986872,1.989166873920662,35
Mouse-Dyad-10M,near,-0.48633207020236746,1.1167962338157782,1.4945161930986872,1.989166873920662,35
Mouse-Dyad-10M,near,-0.4796699870489104,1.2147215509120484,1.5492123394689385,2.047462543922985,35
Mouse-Dyad-10M,near,-0.47300790389545333,1.2147215509120484,1.5492960848320747,2.047462543922985,35
Mouse-Dyad-10M,near,-0.4663458207419962,1.1167962338157782,1.5508877506488734,2.047462543922985,35
Mouse-Dyad-10M,near,-0.45968373758853914,1.1167962338157782,1.5508877506488734,2.207846900948035,35
Mouse-Dyad-10M,near,-0.453021654435082,1.1167962338157782,1.5508877506488734,2.2080501749305763,35
Mouse-Dyad-10M,near,-0.44635957128162496,1.1513990786180854,1.5508877506488734,2.2437004051436324,35
Mouse-Dyad-10M,near,-0.43969748812816783,1.194006120395316,1.5508877506488734,2.3532323464933205,35
Mouse-Dyad-10M,near,-0.43303540497471077,1.194032351116074,1.5508877506488734,2.353441707494489,35
Mouse-Dyad-10M,near,-0.4263733218212537,1.194032351116074,1.5701887241032486,2.3755995890714767,35
Mouse-Dyad-10M,near,-0.4197112386677966,1.2899711308668764,1.8412100487725132,2.3846142393373677,35
Mouse-Dyad-10M,near,-0.4130491555143395,1.2899711308668764,1.8412100487725132,2.3846142393373677,35
Mouse-Dyad-10M,near,-0.4063870723608824,1.2899711308668764,1.8412100487725132,2.3846142393373677,35
Mouse-Dyad-10M,near,-0.39972498920742533,1.2899711308668764,1.8412100487725132,2.4009417423207315,35
Mouse-Dyad-10M,near,-0.39306290605396826,1.2961744953918395,1.8412100487725132,2.4009417423207315,35
Mouse-Dyad-10M,near,-0.38640082290051114,1.2780888029961983,1.8412100487725132,2.4415232392888973,35
Mouse-Dyad-10M,near,-0.3797387397470541,1.2780888029961983,1.8412100487725132,2.5855146763379615,35
Mouse-Dyad-10M,near,-0.37307665659359696,1.2780888029961983,1.912272610329222,2.5855467738376543,35
Mouse-Dyad-10M,near,-0.3664145734401399,1.2780888029961983,1.9831540129004972,2.686791748503757,35
Mouse-Dyad-10M,near,-0.35975249028668277,1.2780888029961983,1.9951797349408271,2.652751316112833,35
Mouse-Dyad-10M,near,-0.3530904071332257,1.3346357205005197,2.060776134716882,2.652739052219686,35
Mouse-Dyad-10M,near,-0.34642832397976864,1.361729872343171,2.060839083592719,2.821929926256206,35
Mouse-Dyad-10M,near,-0.3397662408263115,1.3852135518502942,2.060839083592719,2.656950143425899,35
Mouse-Dyad-10M,near,-0.33310415767285445,1.404191312784263,2.060839083592719,2.837506704712993,35
Mouse-Dyad-10M,near,-0.32644207451939733,1.4042053513368669,2.060839083592719,2.9848216901718367,35
Mouse-Dyad-10M,near,-0.31977999136594026,1.4042053513368669,2.060839083592719,2.9849083027220313,35
Mouse-Dyad-10M,near,-0.3131179082124832,1.4042053513368669,2.060839083592719,2.9849083027220313,35
Mouse-Dyad-10M,near,-0.3064558250590261,1.4795902862933232,2.060839083592719,2.878984543969962,35
Mouse-Dyad-10M,near,-0.299793741905569,1.5248316215592004,2.060839083592719,2.8789683110061777,35
Mouse-Dyad-10M,near,-0.2931316587521119,1.5313275688972197,2.060839083592719,2.8789683110061777,35
Mouse-Dyad-10M,near,-0.2864695755986548,1.5313275688972197,2.067940259121439,2.8789683110061777,35
Mouse-Dyad-10M,near,-0.2798074924451977,1.5313275688972197,2.0680999458477283,2.889068422157271,35
Mouse-Dyad-10M,near,-0.27314540929174064,1.5313275688972197,2.0680999458477283,2.970470247417246,35
Mouse-Dyad-10M,near,-0.26648332613828357,1.5623503383308937,2.1317537030819027,2.9974559831487984,35
Mouse-Dyad-10M,near,-0.25982124298482645,1.5623503383308937,2.2422508350518697,2.9974559831487984,35
Mouse-Dyad-10M,near,-0.2531591598313694,1.5896089077646227,2.274310681015252,2.9974559831487984,35
Mouse-Dyad-10M,near,-0.2464970766779123,1.6013951500392174,2.3263316259733102,3.0147983500203432,35
Mouse-Dyad-10M,near,-0.2398349935244552,1.678918786090265,2.3263316259733102,3.014895615816317,35
Mouse-Dyad-10M,near,-0.2331729103709981,1.660859283430038,2.3263316259733102,3.014895615816317,35
Mouse-Dyad-10M,near,-0.226510827217541,1.660849456443215,2.3263316259733102,3.014895615816317,35
Mouse-Dyad-10M,near,-0.21984874406408392,1.8357589463460633,2.399584762829123,3.151633940601626,35
Mouse-Dyad-10M,near,-0.21318666091062685,1.7366362223733653,2.399584762829123,3.151654884614717,35
Mouse-Dyad-10M,near,-0.20652457775716976,1.7818767979979828,2.5608014842527904,3.284210874228876,35
Mouse-Dyad-10M,near,-0.19986249460371266,1.781886140867925,2.5848129177481223,3.284210874228876,35
Mouse-Dyad-10M,near,-0.19320041145025557,1.8271159386826215,2.5848129177481223,3.284210874228876,35
Mouse-Dyad-10M,near,-0.18653832829679848,1.9646077015598093,2.7048069701066546,3.3022462101765164,35
Mouse-Dyad-10M,near,-0.17987624514334138,1.9680632555610016,2.8432058696989473,3.3192159739948783,35
Mouse-Dyad-10M,near,-0.17321416198988432,1.9827890442943903,2.8432942095229348,3.3192159739948783,35
Mouse-Dyad-10M,near,-0.16655207883642723,1.9827890442943903,2.7048069701066546,3.3192159739948783,35
Mouse-Dyad-10M,near,-0.15988999568297013,1.9413497345642492,2.8432942095229348,3.3192159739948783,35
Mouse-Dyad-10M,near,-0.15322791252951304,1.9827890442943903,2.8432942095229348,3.3516539897905546,35
Mouse-Dyad-10M,near,-0.14656582937605594,2.0280094092667733,2.8432942095229348,3.337886870730794,35
Mouse-Dyad-10M,near,-0.13990374622259885,2.0280094092667733,2.8432942095229348,3.4087186027956102,35
Mouse-Dyad-10M,near,-0.13324166306914179,2.070351202690734,2.8432942095229348,3.4865202099828214,35
Mouse-Dyad-10M,near,-0.1265795799156847,2.070351202690734,2.8432942095229348,3.534006649955014,35
Mouse-Dyad-10M,near,-0.1199174967622276,2.1155843157173453,2.8432942095229348,3.562778539625768,35
Mouse-Dyad-10M,near,-0.1132554136087705,2.132194112088575,2.8432942095229348,3.562778539625768,35
Mouse-Dyad-10M,near,-0.10659333045531343,2.190764595714914,2.8432942095229348,3.529670178070246,35
Mouse-Dyad-10M,near,-0.09993124730185633,2.132194112088575,2.8432942095229348,3.6406383909008433,35
Mouse-Dyad-10M,near,-0.09326916414839924,2.190756281712445,2.8432942095229348,3.6406383909008433,35
Mouse-Dyad-10M,near,-0.08660708099494216,2.258764702079489,2.764487208817119,3.6812725938741817,35
Mouse-Dyad-10M,near,-0.07994499784148507,2.2178265760808014,2.764455560251947,3.731722104618532,35
Mouse-Dyad-10M,near,-0.07328291468802797,2.217823206828177,2.764455560251947,3.73174905696989,35
Mouse-Dyad-10M,near,-0.06662083153457089,2.2427385381199905,2.764455560251947,3.73174905696989,35
Mouse-Dyad-10M,near,-0.0599587483811138,2.1820916156420616,2.7814727514158353,3.822636415622438,35
Mouse-Dyad-10M,near,-0.05329666522765671,2.1820847909901433,2.8300062523031433,3.870409928767744,35
Mouse-Dyad-10M,near,-0.04663458207419962,2.1820847909901433,2.8432942095229348,3.881396428434042,35
Mouse-Dyad-10M,near,-0.03997249892074253,2.2071595894877674,2.8432942095229348,3.9513452718275652,35
Mouse-Dyad-10M,near,-0.033310415767285446,2.187627750751189,2.8432942095229348,3.9513452718275652,35
Mouse-Dyad-10M,near,-0.026648332613828356,2.2593163605297284,2.8650115816738206,3.9513452718275652,35
Mouse-Dyad-10M,near,-0.019986249460371266,2.2432923522259087,2.8432942095229348,3.962036432016987,35
Mouse-Dyad-10M,near,-0.013324166306914178,2.2593202248318582,2.867673708195894,3.919601067931267,35
Mouse-Dyad-10M,near,-0.006662083153457089,2.259320908290439,2.8682868873648113,3.9196011642354573,35
Mouse-Dyad-10M,near,0.0,2.336557025590735,2.8676778214968186,3.976432649246948,35
Mouse-Dyad-10M,near,0.006662083153457089,2.320527537964054,2.8676830387466343,3.976432649246948,35
Mouse-Dyad-10M,near,0.013324166306914178,2.305441232143357,3.0211662236777905,3.976432649246948,35
Mouse-Dyad-10M,near,0.019986249460371266,2.280861229929685,3.0211662236777905,3.976431012806522,35
Mouse-Dyad-10M,near,0.026648332613828356,2.306021884593499,3.0211662236777905,3.9691780967002774,35
Mouse-Dyad-10M,near,0.033310415767285446,2.3060198017666624,3.0211662236777905,3.9691780967002774,35
Mouse-Dyad-10M,near,0.03997249892074253,2.4667746794038843,3.0211662236777905,3.976432649246948,35
Mouse-Dyad-10M,near,0.04663458207419962,2.4925239911579733,3.034085568614909,3.976432649246948,35
Mouse-Dyad-10M,near,0.05329666522765671,2.4925239911579733,3.1202549331687996,3.976432649246948,35
Mouse-Dyad-10M,near,0.0599587483811138,2.4622995479652774,3.1633380367254897,3.9764375585682266,35
Mouse-Dyad-10M,near,0.06662083153457089,2.4622995479652774,3.1633380367254897,4.019537509586805,35
Mouse-Dyad-10M,near,0.07328291468802797,2.4622995479652774,3.1633380367254897,4.16978993801272,35
Mouse-Dyad-10M,near,0.07994499784148507,2.4622995479652774,3.163341537712886,4.386921914290037,35
Mouse-Dyad-10M,near,0.08660708099494216,2.4622995479652774,3.1745456181795735,4.386921914290037,35
Mouse-Dyad-10M,near,0.09326916414839924,2.4622995479652774,3.2495137161604033,4.386921914290037,35
Mouse-Dyad-10M,near,0.09993124730185633,2.4622995479652774,3.292594925252786,4.386921914290037,35
Mouse-Dyad-10M,near,0.10659333045531343,2.4622995479652774,3.2925999771576047,4.386921914290037,35
Mouse-Dyad-10M,near,0.1132554136087705,2.4622995479652774,3.3356805547618853,4.38693200603807,35
Mouse-Dyad-10M,near,0.1199174967622276,2.4622995479652774,3.3356805547618853,4.446336665294615,35
Mouse-Dyad-10M,near,0.1265795799156847,2.4622995479652774,3.3356865538988574,4.494308873592518,35
Mouse-Dyad-10M,near,0.13324166306914179,2.4622995479652774,3.378778814033031,4.494324291596422,35
Mouse-Dyad-10M,near,0.13990374622259885,2.4622995479652774,3.4470606603913145,4.565134111162958,35
Mouse-Dyad-10M,near,0.14656582937605594,2.4622995479652774,3.4543522488350358,4.565208107382476,35
