session,camera,tracker,difficulty,bedding,animals,mota,motp,idf1,idp,idr,idtp,idfp,idfn,num_switches,num_fragmentations,precision,recall,num_false_positives,num_misses,num_detections,num_objects,num_predictions,mostly_tracked,partially_tracked,mostly_lost,num_unique_objects,num_frames
10072022162233,backL,luc3d,7,black,2,0.04229903995437412,5.8206416423595305e-05,0.08120099677870297,0.9933085501858736,0.0423307246284972,1336.0,9.0,30225.0,8,3,0.9992565055762082,0.042584202021482206,1,30217,1344,31561,1345,0,0,2,2,18086
10072022162233,mid,luc3d,7,black,2,0.019511125726186518,0.0,0.03916935195130684,0.9750445632798574,0.01998611567832219,547.0,14.0,26822.0,1,0,0.9768270944741533,0.020022653366948008,13,26821,548,27369,561,0,0,2,2,18086
10072022162233,midL,luc3d,7,black,2,0.054951122081127624,0.0028672899291757744,0.11156106324026428,0.8927875243664717,0.05949790523204833,1832.0,220.0,28959.0,4,0,0.9132553606237817,0.06086194017732454,178,28917,1874,30791,2052,0,0,2,2,18086
10072022162233,top,luc3d,7,black,2,0.015877771120431428,0.0,0.03195704135424511,0.9779559118236473,0.01624392517142667,488.0,11.0,29554.0,0,0,0.9779559118236473,0.01624392517142667,11,29554,488,30042,499,0,0,2,2,18086
10072022162233,topL,luc3d,7,black,2,0.026939970717423156,0.0,0.05306652312953171,0.9882075471698113,0.027265332682609403,838.0,10.0,29897.0,0,0,0.9882075471698113,0.027265332682609403,10,29897,838,30735,848,0,0,2,2,18086
10072022163346,back,luc3d,7,black,2,0.20446268037434878,0.002844852380120587,0.3276616074381684,0.8076086956521739,0.20552302798395647,4458.0,1062.0,17233.0,33,3,0.9047101449275362,0.23023373749481352,526,16697,4994,21691,5520,0,1,1,2,18182
10072022163346,backL,luc3d,7,black,2,0.08359894678492241,0.0,0.16084515085181308,0.954083552879187,0.08782566518847007,2535.0,122.0,26329.0,0,0,0.954083552879187,0.08782566518847007,122,26329,2535,28864,2657,0,0,2,2,18182
10072022163346,mid,luc3d,7,black,2,0.1824618555330253,0.005832094919045376,0.277013534501886,0.8360957642725598,0.1660073795831533,4994.0,979.0,25089.0,30,36,0.96199564707852,0.19100488648073663,227,24337,5746,30083,5973,0,0,2,2,18182
10072022163346,midL,luc3d,7,black,2,0.16091706813489337,0.0008900088875908356,0.29166515475888094,0.9322662955230805,0.17287508602890572,4019.0,292.0,19229.0,8,6,0.934817907678033,0.17334824501032348,281,19218,4030,23248,4311,0,1,1,2,18182
10072022163346,top,luc3d,7,black,2,0.15150534153447714,0.0,0.26844014510278114,0.9723719676549866,0.1557138232437682,2886.0,82.0,15648.0,2,0,0.9733827493261455,0.15587568792489478,79,15645,2889,18534,2968,0,1,1,2,18182
10072022163346,topL,luc3d,7,black,2,0.20966367600621527,0.00032636020447108507,0.33801112992983307,0.8646585516814524,0.21006465841311212,4191.0,656.0,15760.0,16,0,0.9331545285743759,0.22670542829933338,324,15428,4523,19951,4847,0,1,1,2,18182
10072022164619,back,luc3d,3,white,1,0.9999490614573517,2.209367897559574e-05,0.9999745307286758,0.9999745307286758,0.9999745307286758,39262.0,1.0,1.0,0,1,0.9999745307286758,0.9999745307286758,1,1,39262,39263,39263,1,0,0,1,39266
10072022164619,backL,luc3d,3,white,1,0.9969687706964185,0.0005730006354653645,0.9984821622173187,0.999948905295966,0.9970197157267309,39141.0,2.0,117.0,0,61,0.999948905295966,0.9970197157267309,2,117,39141,39258,39143,1,0,0,1,39266
10072022164619,mid,luc3d,3,white,1,0.20287491079620756,1.8968508731787198e-05,0.337316721756081,1.0,0.20287491079620756,7960.0,0.0,31276.0,0,0,1.0,0.20287491079620756,0,31276,7960,39236,7960,0,1,0,1,39266
10072022164619,midL,luc3d,3,white,1,0.9999745274848438,0.0,0.9999872639046321,0.9999745281336764,1.0,39258.0,1.0,0.0,0,0,0.9999745281336764,1.0,1,0,39258,39258,39259,1,0,0,1,39266
10072022164619,top,luc3d,3,white,1,1.0,0.0,1.0,1.0,1.0,39265.0,0.0,0.0,0,0,1.0,1.0,0,0,39265,39265,39265,1,0,0,1,39266
10072022164619,topL,luc3d,3,white,1,1.0,0.0,1.0,1.0,1.0,39263.0,0.0,0.0,0,0,1.0,1.0,0,0,39263,39263,39263,1,0,0,1,39266
10072022170913,back,luc3d,4,white,2,0.9999446167478955,0.0,0.9999723091407526,0.9999446198150301,1.0,36112.0,2.0,0.0,0,0,0.9999446198150301,1.0,2,0,36112,36112,36114,2,0,0,2,18099
10072022170913,backL,luc3d,4,white,2,0.9950421970308888,0.0,0.9975272282729496,0.9950666555804994,1.0,35903.0,178.0,0.0,0,0,0.9950666555804994,1.0,178,0,35903,35903,36081,2,0,0,2,18099
10072022170913,mid,luc3d,4,white,2,0.9998334721065778,0.0,0.9999167429855965,0.9998334998334998,1.0,36030.0,6.0,0.0,0,0,0.9998334998334998,1.0,6,0,36030,36030,36036,2,0,0,2,18099
10072022170913,midL,luc3d,4,white,2,0.9968092780644803,6.0218244481918785e-05,0.9984071801548497,0.9968194263904638,1.0,36042.0,115.0,0.0,0,0,0.9968194263904638,1.0,115,0,36042,36042,36157,2,0,0,2,18099
10072022170913,top,luc3d,4,white,2,1.0,0.0,1.0,1.0,1.0,36179.0,0.0,0.0,0,0,1.0,1.0,0,0,36179,36179,36179,2,0,0,2,18099
10072022170913,topL,luc3d,4,white,2,1.0,0.0,1.0,1.0,1.0,36171.0,0.0,0.0,0,0,1.0,1.0,0,0,36171,36171,36171,2,0,0,2,18099
10072022172040,back,luc3d,3,white,1,0.9992782990062733,0.0003742047097159193,0.9996390192430511,1.0,0.9992782990062733,18000.0,0.0,13.0,0,8,1.0,0.9992782990062733,0,13,18000,18013,18000,1,0,0,1,18046
10072022172040,backL,luc3d,3,white,1,0.16103678929765886,0.012108507400010198,0.2784409607363728,0.9948612538540597,0.16187290969899665,2904.0,15.0,15036.0,0,21,0.9948612538540597,0.16187290969899665,15,15036,2904,17940,2919,0,0,1,1,18046
10072022172040,mid,luc3d,3,white,1,0.4773790951638065,0.0,0.6462513199577613,1.0,0.47737909516380655,8568.0,0.0,9380.0,0,0,1.0,0.47737909516380655,0,9380,8568,17948,8568,0,1,0,1,18046
10072022172040,midL,luc3d,3,white,1,1.0,0.0,1.0,1.0,1.0,18033.0,0.0,0.0,0,0,1.0,1.0,0,0,18033,18033,18033,1,0,0,1,18046
10072022172040,top,luc3d,3,white,1,0.9999445184198846,0.0,0.9999722584403695,1.0,0.9999445184198846,18023.0,0.0,1.0,0,1,1.0,0.9999445184198846,0,1,18023,18024,18023,1,0,0,1,18046
10072022172040,topL,luc3d,3,white,1,1.0,0.0,1.0,1.0,1.0,18026.0,0.0,0.0,0,0,1.0,1.0,0,0,18026,18026,18026,1,0,0,1,18046
10072022173152,back,luc3d,4,white,2,0.9998848362206538,0.0,0.999942414794462,1.0,0.9998848362206538,60776.0,0.0,7.0,0,5,1.0,0.9998848362206538,0,7,60776,60783,60776,2,0,0,2,30691
10072022173152,backL,luc3d,4,white,2,0.9999833283318329,0.0,0.9999916640964297,1.0,0.9999833283318329,59981.0,0.0,1.0,0,1,1.0,0.9999833283318329,0,1,59981,59982,59981,2,0,0,2,30691
10072022173152,mid,luc3d,4,white,2,0.9986040250610739,0.0004257043816440924,0.99931884635832,0.9990035043430603,0.9996343875159955,60151.0,60.0,22.0,4,7,0.9990201126040092,0.9996510062652685,59,21,60152,60173,60211,2,0,0,2,30691
10072022173152,midL,luc3d,4,white,2,0.9999165832499166,0.0,0.9999582919728731,0.9999499507849385,0.9999666332999666,59938.0,3.0,2.0,2,1,0.9999666338566257,0.9999833166499833,2,1,59939,59940,59941,2,0,0,2,30691
10072022173152,top,luc3d,4,white,2,0.9995397991552027,0.0,0.9997698466192112,1.0,0.9995397991552027,60815.0,0.0,28.0,0,8,1.0,0.9995397991552027,0,28,60815,60843,60815,2,0,0,2,30691
10072022173152,topL,luc3d,4,white,2,0.9999669541654275,7.692597049011312e-06,0.9999834770827137,0.9999834770827137,0.9999834770827137,60521.0,1.0,1.0,0,1,0.9999834770827137,0.9999834770827137,1,1,60521,60522,60522,2,0,0,2,30691
10072022175009,back,luc3d,3,white,1,1.0,1.8233384270536072e-05,1.0,1.0,1.0,18220.0,0.0,0.0,0,0,1.0,1.0,0,0,18220,18220,18220,1,0,0,1,18221
10072022175009,backL,luc3d,3,white,1,1.0,0.0,1.0,1.0,1.0,18218.0,0.0,0.0,0,0,1.0,1.0,0,0,18218,18218,18218,1,0,0,1,18221
10072022175009,mid,luc3d,3,white,1,0.999560946161023,0.00012139749072108492,0.9997804610318332,0.9998353367363741,0.9997255913506393,18216.0,3.0,5.0,0,2,0.9998353367363741,0.9997255913506393,3,5,18216,18221,18219,1,0,0,1,18221
10072022175009,midL,luc3d,3,white,1,1.0,0.0,1.0,1.0,1.0,18217.0,0.0,0.0,0,0,1.0,1.0,0,0,18217,18217,18217,1,0,0,1,18221
10072022175009,top,luc3d,3,white,1,1.0,0.0,1.0,1.0,1.0,18221.0,0.0,0.0,0,0,1.0,1.0,0,0,18221,18221,18221,1,0,0,1,18221
10072022175009,topL,luc3d,3,white,1,1.0,0.0,1.0,1.0,1.0,18221.0,0.0,0.0,0,0,1.0,1.0,0,0,18221,18221,18221,1,0,0,1,18221
10072022180149,back,luc3d,4,white,2,0.9998897281799636,0.0,0.9999448671297828,0.9998897403384972,1.0,36274.0,4.0,0.0,0,0,0.9998897403384972,1.0,4,0,36274,36274,36278,2,0,0,2,18247
10072022180149,backL,luc3d,4,white,2,0.9999724722658078,2.448054188127085e-06,0.9999862359434573,1.0,0.9999724722658078,36326.0,0.0,1.0,0,1,1.0,0.9999724722658078,0,1,36326,36327,36326,2,0,0,2,18247
10072022180149,mid,luc3d,4,white,2,0.9997522162876493,0.0,0.999876109849267,0.999862346171847,0.9998898739056219,36318.0,5.0,4.0,4,2,0.9999174077031082,0.999944936952811,3,2,36320,36322,36323,2,0,0,2,18247
10072022180149,midL,luc3d,4,white,2,0.9950492311096361,0.00025796836284345013,0.9975305916923034,0.9951281274944263,0.9999446841464764,36154.0,177.0,2.0,0,2,0.9951281274944263,0.9999446841464764,177,2,36154,36156,36331,2,0,0,2,18247
10072022180149,top,luc3d,4,white,2,0.9999725320002197,0.0,0.99998626618873,0.99997253275469,1.0,36406.0,1.0,0.0,0,0,0.99997253275469,1.0,1,0,36406,36406,36407,2,0,0,2,18247
10072022180149,topL,luc3d,4,white,2,0.9998900313410678,0.0,0.9999450156705338,0.9999450156705338,0.9999450156705338,36372.0,2.0,2.0,4,0,1.0,1.0,0,0,36374,36374,36374,2,0,0,2,18247
10072022181300,back,luc3d,7,white,2,0.020758676351896654,0.0,0.04158240647118301,0.9777117384843982,0.021242937853107345,658.0,15.0,30317.0,0,0,0.9777117384843982,0.021242937853107345,15,30317,658,30975,673,0,0,2,2,18179
10072022181300,backL,luc3d,7,white,2,0.482964382883997,0.0017709946200794933,0.5166399275988317,0.7717217647781738,0.38829458323027455,12559.0,3715.0,19785.0,65,79,0.9819343738478554,0.49406381399950533,294,16364,15980,32344,16274,0,2,0,2,18179
10072022181300,mid,luc3d,7,white,2,0.36701365676630693,0.0055695613177827105,0.4466337501730423,0.8113840221309414,0.3081208416897463,9679.0,2250.0,21734.0,50,122,0.9853298683879621,0.37417629643778055,175,19659,11754,31413,11929,0,2,0,2,18179
10072022181300,midL,luc3d,7,white,2,0.45604450514674044,0.0005240262711596741,0.5057723060746128,0.7385796545105566,0.3845564475831973,11544.0,4086.0,18475.0,56,39,0.9397312859884837,0.4892901162597022,942,15331,14688,30019,15630,0,2,0,2,18179
10072022181300,top,luc3d,7,white,2,0.34121085064481294,0.0004042690810062443,0.5167643719442964,0.9551177730192719,0.3542024013722127,11151.0,524.0,20331.0,23,1,0.9610278372591007,0.35639412997903563,455,20262,11220,31482,11675,0,2,0,2,18179
10072022181300,topL,luc3d,7,white,2,0.024420024420024444,0.0,0.04982466839457234,0.9566744730679156,0.02557841019379481,817.0,37.0,31124.0,0,0,0.9566744730679156,0.02557841019379481,37,31124,817,31941,854,0,0,2,2,18179
10072022183527,back,luc3d,7,white,2,0.12162427768387118,0.004833412951714815,0.14232664911214638,0.5039445374133397,0.08286489248791226,2108.0,2075.0,23331.0,17,16,0.8718622997848434,0.14336255355949526,536,21792,3647,25439,4183,0,0,2,2,18029
10072022183527,backL,luc3d,7,white,2,0.011938170965299144,0.0,0.02667953837377682,0.8941176470588236,0.013541805871085572,304.0,36.0,22145.0,0,0,0.8941176470588236,0.013541805871085572,36,22145,304,22449,340,0,0,2,2,18029
10072022183527,mid,luc3d,7,white,2,0.029087261785356033,0.0016021491626421018,0.04387886597938144,0.6026548672566372,0.02276830491474423,681.0,449.0,29229.0,8,2,0.8884955752212389,0.03356736877298562,126,28906,1004,29910,1130,0,0,2,2,18029
10072022183527,midL,luc3d,7,white,2,0.0006045137023106273,0.0,0.0014093959731543624,0.875,0.0007052659860290166,21.0,3.0,29755.0,0,0,0.875,0.0007052659860290166,3,29755,21,29776,24,0,0,2,2,18029
10072022183527,top,luc3d,7,white,2,0.04799823047998231,0.000826007380426177,0.07017421602787456,0.6397712833545108,0.037123055371230555,1007.0,567.0,26119.0,4,2,0.9148665819567979,0.05308560053085601,134,25686,1440,27126,1574,0,0,2,2,18029
10072022183527,topL,luc3d,7,white,2,0.13961473749270337,0.0026671635342905174,0.16964838338884142,0.5988347898460258,0.09882223672011813,2878.0,1928.0,26245.0,18,37,0.9248855597170204,0.1526285066785702,361,24678,4445,29123,4806,0,0,2,2,18029
10072022184618,back,luc3d,6,white,2,0.9853048584533582,0.00022673509983226227,0.9561206283816127,0.9494958225295304,0.9628385287329457,32957.0,1753.0,1272.0,12,3,0.9859982713915298,0.9998539250343276,486,5,34224,34229,34710,2,0,0,2,18223
10072022184618,backL,luc3d,6,white,2,0.9934348888762576,2.853735900923498e-05,0.9452953428073506,0.9425310089565734,0.9480759392940374,33359.0,2034.0,1827.0,4,2,0.9938688441217189,0.9997157960552493,217,10,35176,35186,35393,2,0,0,2,18223
10072022184618,mid,luc3d,6,white,2,0.9737622898365234,0.0001289663463168188,0.9460352106608461,0.9342030629608622,0.9581709232648787,32940.0,2320.0,1438.0,12,3,0.974872376630743,0.999883646518122,886,4,34374,34378,35260,2,0,0,2,18223
10072022184618,midL,luc3d,6,white,2,0.9787590340208003,0.0001057658282344464,0.9469918415426901,0.9376241900647948,0.9565485633703508,32559.0,2166.0,1479.0,12,1,0.9798704103671706,0.9996474528468182,699,12,34026,34038,34725,2,0,0,2,18223
10072022184618,top,luc3d,6,white,2,0.9868605616465806,7.861880423145278e-05,0.9520071669297385,0.9458604125459169,0.9582343342970829,33474.0,1916.0,1459.0,2,0,0.987086747668833,1.0,457,0,34933,34933,35390,2,0,0,2,18223
10072022184618,topL,luc3d,6,white,2,0.9799617767996757,0.000519709214105493,0.9537217570822342,0.9444602192060878,0.9631667342329299,33262.0,1956.0,1272.0,8,0,0.9805781134647056,1.0,684,0,34534,34534,35218,2,0,0,2,18223
10072022190807,back,luc3d,7,white,3,0.05661467359907568,0.006952787263787191,0.08730817995015958,0.8081748280048563,0.04614673599075679,1997.0,474.0,41278.0,5,43,0.9967624443545123,0.05691507798960139,8,40812,2463,43275,2471,0,0,3,3,18221
10072022190807,backL,luc3d,7,white,3,0.03752421739573775,0.01487927145986034,0.052795031055900624,0.7294948397609995,0.027388599979606403,1343.0,498.0,47692.0,1,59,1.0,0.03754461099214847,0,47194,1841,49035,1841,0,0,3,3,18221
10072022190807,mid,luc3d,7,white,3,0.037673835788089804,0.019204707847511063,0.053322249272608514,0.7312703583061889,0.027669932828002713,1347.0,495.0,47334.0,2,43,0.998371335504886,0.03777654526406606,3,46842,1839,48681,1842,0,0,3,3,18221
10072022190807,midL,luc3d,7,white,3,0.042898615453327404,0.006817886017837468,0.0770251755437575,0.9311594202898551,0.04017418490397499,1799.0,133.0,42981.0,3,3,0.9979296066252588,0.043054935238945956,4,42852,1928,44780,1932,0,0,3,3,18221
10072022190807,top,luc3d,7,white,3,0.028837870434183288,0.0010507308749773988,0.056315063338768345,0.9580369843527738,0.029010165403170227,1347.0,59.0,45085.0,9,3,0.9793741109530584,0.029656271536871122,29,45055,1377,46432,1406,0,0,3,3,18221
10072022190807,topL,luc3d,7,white,3,0.0556841002357461,0.025969660322575697,0.08793388429752066,0.8222565687789799,0.046450711603946565,2128.0,460.0,43684.0,7,78,0.9942040185471407,0.056164323757967344,15,43239,2573,45812,2588,0,0,3,3,18221
10072022193448,back,luc3d,5,white,1,0.03502951925780151,0.0012171077449732145,0.06768796175575836,1.0,0.03502951925780152,623.0,0.0,17162.0,0,0,1.0,0.03502951925780152,0,17162,623,17785,623,0,0,1,1,18081
10072022193448,backL,luc3d,5,white,1,0.47648466633272113,0.0,0.6454579721070486,0.9998832184981898,0.47654032392719986,8562.0,1.0,9405.0,0,0,0.9998832184981898,0.47654032392719986,1,9405,8562,17967,8563,0,1,0,1,18081
10072022193448,mid,luc3d,5,white,1,0.9996105052303583,4.837444750942893e-05,0.9998052255210217,0.9999443424055212,0.9996661473403071,17966.0,1.0,6.0,0,4,0.9999443424055212,0.9996661473403071,1,6,17966,17972,17967,1,0,0,1,18081
10072022193448,midL,luc3d,5,white,1,0.9998892886797675,0.00010810174600954398,0.9999446443398837,0.9999446443398837,0.9999446443398837,18064.0,1.0,1.0,0,1,0.9999446443398837,0.9999446443398837,1,1,18064,18065,18065,1,0,0,1,18081
10072022193448,top,luc3d,5,white,1,0.8263546115024125,0.0018345919343217794,0.9050204762627029,0.9988616579616981,0.8272974322000999,14917.0,17.0,3114.0,0,21,0.9988616579616981,0.8272974322000999,17,3114,14917,18031,14934,1,0,0,1,18081
10072022193448,topL,luc3d,5,white,1,1.0,0.00022127156509877823,1.0,1.0,1.0,18066.0,0.0,0.0,0,0,1.0,1.0,0,0,18066,18066,18066,1,0,0,1,18081
10072022194521,back,luc3d,5,white,1,0.6529389841337451,1.4465322538459966e-05,0.7900339823806993,1.0,0.6529389841337451,24527.0,0.0,13037.0,0,0,1.0,0.6529389841337451,0,13037,24527,37564,24527,0,1,0,1,38410
10072022194521,backL,luc3d,5,white,1,0.6543331121433311,3.928837224698199e-05,0.7910536364657371,1.0,0.6543331121433311,24652.0,0.0,13023.0,0,1,1.0,0.6543331121433311,0,13023,24652,37675,24652,0,1,0,1,38410
10072022194521,mid,luc3d,5,white,1,0.6529799578059072,8.120425693046166e-05,0.7900639747291843,1.0,0.6529799578059071,24761.0,0.0,13159.0,0,0,1.0,0.6529799578059071,0,13159,24761,37920,24761,0,1,0,1,38410
10072022194521,midL,luc3d,5,white,1,0.9997392098057113,0.00010234325027159661,0.9998695981013483,0.9999217547794789,0.9998174468639979,38338.0,3.0,7.0,0,4,0.9999217547794789,0.9998174468639979,3,7,38338,38345,38341,1,0,0,1,38410
10072022194521,top,luc3d,5,white,1,0.6521408531948923,0.0,0.7894494612051864,1.0,0.6521408531948923,24872.0,0.0,13267.0,0,0,1.0,0.6521408531948923,0,13267,24872,38139,24872,0,1,0,1,38410
10072022194521,topL,luc3d,5,white,1,0.9999478800198056,0.00013871047000405272,0.9999739400099028,0.9999739400099028,0.9999739400099028,38372.0,1.0,1.0,0,1,0.9999739400099028,0.9999739400099028,1,1,38372,38373,38373,1,0,0,1,38410
10072022200754,back,luc3d,5,white,1,0.07466511798199649,7.156402825505897e-05,0.13895513445565724,1.0,0.07466511798199654,5914.0,0.0,73293.0,0,0,1.0,0.07466511798199654,0,73293,5914,79207,5914,0,0,1,1,81052
10072022200754,backL,luc3d,5,white,1,0.07488489721807923,0.0,0.13933565800745665,1.0,0.07488489721807924,5774.0,0.0,71331.0,0,0,1.0,0.07488489721807924,0,71331,5774,77105,5774,0,0,1,1,81052
10072022200754,mid,luc3d,5,white,1,0.014576425459983056,0.0,0.028734011739676518,1.0,0.014576425459983096,1121.0,0.0,75784.0,0,0,1.0,0.014576425459983096,0,75784,1121,76905,1121,0,0,1,1,81052
10072022200754,midL,luc3d,5,white,1,0.07493562770834639,0.0,0.13942347016276976,1.0,0.07493562770834641,5966.0,0.0,73649.0,0,0,1.0,0.07493562770834641,0,73649,5966,79615,5966,0,0,1,1,81052
10072022200754,top,luc3d,5,white,1,0.08693455913924175,0.0,0.15996282095968398,1.0,0.08693455913924178,6884.0,0.0,72302.0,0,1,1.0,0.08693455913924178,0,72302,6884,79186,6884,0,0,1,1,81052
10072022200754,topL,luc3d,5,white,1,0.08617932895295677,0.0,0.1586834266787805,1.0,0.08617932895295675,6899.0,0.0,73155.0,0,1,1.0,0.08617932895295675,0,73155,6899,80054,6899,0,0,1,1,81052
10072022205445,back,luc3d,5,white,1,0.8279852125693161,4.126582452621801e-05,0.9059005143485032,0.9999851174973584,0.8279975354282193,67192.0,1.0,13958.0,0,3,0.9999851174973584,0.8279975354282193,1,13958,67192,81150,67193,1,0,0,1,81453
10072022205445,backL,luc3d,5,white,1,0.8323913125211485,3.451303074829147e-05,0.9085300796104286,1.0,0.8323913125211485,66419.0,0.0,13374.0,0,0,1.0,0.8323913125211485,0,13374,66419,79793,66419,1,0,0,1,81453
10072022205445,mid,luc3d,5,white,1,0.8538661797184419,2.0824779426772448e-05,0.9211734795745871,1.0,0.8538661797184419,69205.0,0.0,11844.0,0,0,1.0,0.8538661797184419,0,11844,69205,81049,69205,1,0,0,1,81453
10072022205445,midL,luc3d,5,white,1,0.847967239725522,8.187762524980403e-06,0.9177395852047029,0.9998695141577139,0.8480779163284882,68964.0,9.0,12354.0,0,4,0.9998695141577139,0.8480779163284882,9,12354,68964,81318,68973,1,0,0,1,81453
10072022205445,top,luc3d,5,white,1,0.8761009765984891,7.957289549238847e-06,0.9339601639537473,0.9999859788841996,0.8761132608562128,71320.0,1.0,10085.0,0,3,0.9999859788841996,0.8761132608562128,1,10085,71320,81405,71321,1,0,0,1,81453
10072022205445,topL,luc3d,5,white,1,0.8760151863273907,6.226767519017798e-05,0.9339157427357088,0.9999158603281447,0.8760889063632677,71304.0,6.0,10085.0,0,1,0.9999158603281447,0.8760889063632677,6,10085,71304,81389,71310,1,0,0,1,81453
10192022174304,back,luc3d,4,black,1,1.0,0.0,1.0,1.0,1.0,4125.0,0.0,0.0,0,0,1.0,1.0,0,0,4125,4125,4125,1,0,0,1,4125
10192022174304,backL,luc3d,4,black,1,1.0,0.0,1.0,1.0,1.0,4124.0,0.0,0.0,0,0,1.0,1.0,0,0,4124,4124,4124,1,0,0,1,4125
10192022174304,mid,luc3d,4,black,1,1.0,0.0,1.0,1.0,1.0,4119.0,0.0,0.0,0,0,1.0,1.0,0,0,4119,4119,4119,1,0,0,1,4125
10192022174304,midL,luc3d,4,black,1,1.0,0.0,1.0,1.0,1.0,4125.0,0.0,0.0,0,0,1.0,1.0,0,0,4125,4125,4125,1,0,0,1,4125
10192022174304,top,luc3d,4,black,1,1.0,0.0,1.0,1.0,1.0,4125.0,0.0,0.0,0,0,1.0,1.0,0,0,4125,4125,4125,1,0,0,1,4125
10192022174304,topL,luc3d,4,black,1,1.0,0.0,1.0,1.0,1.0,4125.0,0.0,0.0,0,0,1.0,1.0,0,0,4125,4125,4125,1,0,0,1,4125
10192022174609,back,luc3d,2,black,1,1.0,0.0,1.0,1.0,1.0,5371.0,0.0,0.0,0,0,1.0,1.0,0,0,5371,5371,5371,1,0,0,1,5371
10192022174609,backL,luc3d,2,black,1,1.0,0.0,1.0,1.0,1.0,5371.0,0.0,0.0,0,0,1.0,1.0,0,0,5371,5371,5371,1,0,0,1,5371
10192022174609,mid,luc3d,2,black,1,1.0,0.0,1.0,1.0,1.0,5371.0,0.0,0.0,0,0,1.0,1.0,0,0,5371,5371,5371,1,0,0,1,5371
10192022174609,midL,luc3d,2,black,1,1.0,0.0,1.0,1.0,1.0,5362.0,0.0,0.0,0,0,1.0,1.0,0,0,5362,5362,5362,1,0,0,1,5371
10192022174609,top,luc3d,2,black,1,1.0,0.0,1.0,1.0,1.0,5371.0,0.0,0.0,0,0,1.0,1.0,0,0,5371,5371,5371,1,0,0,1,5371
10192022174609,topL,luc3d,2,black,1,1.0,0.0,1.0,1.0,1.0,5371.0,0.0,0.0,0,0,1.0,1.0,0,0,5371,5371,5371,1,0,0,1,5371
10192022174949,back,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,7229.0,0.0,0.0,0,0,1.0,1.0,0,0,7229,7229,7229,1,0,0,1,7229
10192022174949,backL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,7229.0,0.0,0.0,0,0,1.0,1.0,0,0,7229,7229,7229,1,0,0,1,7229
10192022174949,mid,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,7229.0,0.0,0.0,0,0,1.0,1.0,0,0,7229,7229,7229,1,0,0,1,7229
10192022174949,midL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,7202.0,0.0,0.0,0,0,1.0,1.0,0,0,7202,7202,7202,1,0,0,1,7229
10192022174949,top,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,7229.0,0.0,0.0,0,0,1.0,1.0,0,0,7229,7229,7229,1,0,0,1,7229
10192022174949,topL,luc3d,1,black,1,1.0,0.0,1.0,1.0,1.0,7229.0,0.0,0.0,0,0,1.0,1.0,0,0,7229,7229,7229,1,0,0,1,7229
10192022175248,back,luc3d,4,black,1,1.0,0.00031622016144279834,1.0,1.0,1.0,7236.0,0.0,0.0,0,0,1.0,1.0,0,0,7236,7236,7236,1,0,0,1,7237
10192022175248,backL,luc3d,4,black,1,1.0,7.867486811467301e-05,1.0,1.0,1.0,7237.0,0.0,0.0,0,0,1.0,1.0,0,0,7237,7237,7237,1,0,0,1,7237
10192022175248,mid,luc3d,4,black,1,0.9984703101098595,0.0003300702432943341,0.9992352082319405,0.9991657397107898,0.9993046864135725,7186.0,6.0,5.0,0,2,0.9991657397107898,0.9993046864135725,6,5,7186,7191,7192,1,0,0,1,7237
10192022175248,midL,luc3d,4,black,1,0.98560553633218,0.00038065986835389155,0.9928027681660899,0.9928027681660899,0.9928027681660899,7173.0,52.0,52.0,0,12,0.9928027681660899,0.9928027681660899,52,52,7173,7225,7225,1,0,0,1,7237
10192022175248,top,luc3d,4,black,1,1.0,0.00025120443355125706,1.0,1.0,1.0,7237.0,0.0,0.0,0,0,1.0,1.0,0,0,7237,7237,7237,1,0,0,1,7237
10192022175248,topL,luc3d,4,black,1,0.9908801989774768,0.001816927950909811,0.9954400994887385,0.9954400994887385,0.9954400994887385,7204.0,33.0,33.0,0,6,0.9954400994887385,0.9954400994887385,33,33,7204,7237,7237,1,0,0,1,7237
10192022175658,back,luc3d,5,black,2,0.9848286400349269,0.0011948346978864432,0.9924657162989864,0.9857865833961451,0.999235974678018,18310.0,264.0,14.0,28,0,0.9865403251857435,1.0,250,0,18324,18324,18574,2,0,0,2,9665
10192022175658,backL,luc3d,5,black,2,0.9943950930626058,3.71807966000714e-05,0.9972050835838211,0.9945303460607973,0.999894247038917,18910.0,104.0,2.0,4,0,0.9946355317134743,1.0,102,0,18912,18912,19014,2,0,0,2,9665
10192022175658,mid,luc3d,5,black,2,0.9990064320451812,4.5257787399132623e-07,0.9995034107838269,0.9991117149127391,0.9998954138994928,19121.0,17.0,2.0,4,0,0.999216219040652,1.0,15,0,19123,19123,19138,2,0,0,2,9665
10192022175658,midL,luc3d,5,black,2,0.9814745807825392,0.0011629000988846929,0.990806298214097,0.9834793098022762,0.9982432792121373,18752.0,315.0,33.0,6,11,0.9836366497089212,0.998402981101943,312,30,18755,18785,19067,2,0,0,2,9665
