lag_s,near_p25,near_p50,near_p75,far_p50,null_p50,null_p25,null_p75
-4.1238294719899375,0.5416625390737039,1.3018722232620252,1.5803043986716614,0.9110139067758798,1.0094890997130874,0.9727958150774412,1.0345041503383283
-4.117167388836481,0.5416625390737039,1.2652572893345064,1.554683189584902,0.9110139067758798,1.0029751244618428,0.9756895557188302,1.0323763469815885
-4.110505305683024,0.5416625390737039,1.2652572893345064,1.554683189584902,0.9110139067758798,1.0044907844471362,0.9734760745533526,1.0301993129913436
-4.103843222529567,0.5416625390737039,1.3118416928217864,1.554683189584902,0.9110139067758798,1.0037192658157053,0.9796888282868271,1.031016761047212
-4.09718113937611,0.5416625390737039,1.3001639523188022,1.554683189584902,0.9221824624774859,1.003391492568275,0.974500313785453,1.0306885646635937
-4.090519056222653,0.5416625390737039,1.2589951935926478,1.5854407558848198,0.9116179463915539,1.005420087046153,0.9677604637404639,1.0310245193008
-4.083856973069196,0.5416625390737039,1.2587865937529261,1.5550722404947557,0.9116179463915539,1.0036212037025998,0.9647201162920823,1.0355255077577161
-4.077194889915738,0.5416625390737039,1.2587865937529261,1.554683189584902,0.9000677913530423,1.006187352414527,0.9681282185622797,1.031547334549834
-4.070532806762281,0.5862219768704175,1.2587865937529261,1.554683189584902,0.9097233556649856,1.008503621149766,0.9634496241194936,1.0316185579392598
-4.063870723608824,0.5864590261115702,1.2991902361694478,1.554683189584902,0.9097233556649856,1.0083163208962027,0.9607276916975402,1.0327613523573231
-4.057208640455367,0.5864590261115702,1.2996751070683057,1.4915593303963883,0.9208937106990703,1.003136298161501,0.9620639570982128,1.0363765272303156
-4.05054655730191,0.5864590261115702,1.2996751070683057,1.4911728181547987,0.9210763429453044,1.0061015549343797,0.9620340042580611,1.0319505847094226
-4.043884474148453,0.5864590261115702,1.2371392665190768,1.5502165490110817,0.9249586451979241,1.0096942801995223,0.9644421754631819,1.0341342933319926
-4.037222390994995,0.5864590261115702,1.2996751070683057,1.5799538061935237,0.9249586451979241,1.0031422876177263,0.9721296612015402,1.036238936355732
-4.030560307841538,0.5864590261115702,1.2996751070683057,1.5804951765101762,0.9249586451979241,1.0035510807604318,0.968698252226444,1.0366635013823613
-4.0238982246880814,0.5864590261115702,1.3138414740784825,1.5290780727761506,0.9249586451979241,1.0068604671173855,0.967596236027263,1.0310320123545096
-4.0172361415346245,0.5864590261115702,1.3138414740784825,1.685455789333322,0.9249586451979241,1.0078490373872635,0.9635842778894652,1.036647846211943
-4.0105740583811675,0.5864590261115702,1.3138414740784825,1.685970006684975,0.9249586451979241,1.0062477639864218,0.9630073418444671,1.033685311597914
-4.003911975227711,0.5864590261115702,1.3138414740784825,1.685854371840125,0.9116179463915539,1.0044589220971611,0.9681973662891893,1.0349671099962976
-3.997249892074253,0.5864590261115702,1.3138414740784825,1.6883565497419761,0.9214871882291309,1.009044870620694,0.9708358766985866,1.0303267531909406
-3.9905878089207962,0.5864590261115702,1.2785866996077404,1.781844621444429,0.9210763429453044,1.004626895577952,0.9690126793332449,1.0345287374288328
-3.9839257257673393,0.5864590261115702,1.301683408319428,1.781844621444429,0.9210763429453044,1.0069346418911809,0.9702716941542513,1.0330686051958535
-3.977263642613882,0.5864590261115702,1.34476935357258,1.7660190525783375,0.9210763429453044,1.006791512152468,0.9688732021121391,1.032687315612509
-3.970601559460425,0.5864590261115702,1.3449578527711241,1.7658150401920278,0.911420778633361,1.0098004628267567,0.9667303516021746,1.0328765155897082
-3.963939476306968,0.5864590261115702,1.3449578527711241,1.7658150401920278,0.910964824972855,1.011569152414744,0.9668553526356948,1.0316820553516424
-3.9572773931535106,0.5418929928367868,1.3050791180072132,1.7499884461380657,0.9107502794614722,1.0087046943787137,0.9697547743954524,1.0289228144136682
-3.9506153100000536,0.5416625390737039,1.3050791180072132,1.7532514357187325,0.9107502794614722,1.010006739861157,0.9696725880819139,1.0282925811530104
-3.9439532268465967,0.5416625390737039,1.3050791180072132,1.7532958135123926,0.9227515542724529,1.0060745144192156,0.9704020924700962,1.0273993764967349
-3.9372911436931393,0.5416625390737039,1.3050791180072132,1.7532958135123926,0.9227515542724529,1.0030139375359168,0.9737277777059641,1.0270209483045298
-3.9306290605396823,0.5416625390737039,1.3050791180072132,1.6601639211523018,0.9227515542724529,1.0025930541362398,0.9688349297207676,1.0240539124496442
-3.9239669773862254,0.5416625390737039,1.3050791180072132,1.640869342328475,0.9107502794614722,1.004841766465092,0.9713979813420563,1.022274424014453
-3.9173048942327684,0.5416625390737039,1.2955233689465067,1.6406239853271347,0.9107502794614722,1.00066114794048,0.9715264315281522,1.0259969753448621
-3.910642811079311,0.5416625390737039,1.283645454604271,1.6708392035695145,0.9107502794614722,1.0027322712443667,0.9702811676491975,1.0283975810850898
-3.903980727925854,0.5416625390737039,1.3196760623876047,1.6917278587045737,0.8841566602638313,1.003761082400422,0.9727827266868431,1.0285517288937063
-3.897318644772397,0.5416625390737039,1.2987826230633217,1.7721236566212,0.8809040480070203,1.0043935445087326,0.9759732547183956,1.0241018969461166
-3.8906565616189397,0.48900425140180137,1.2985979127933904,1.7728357493375597,0.8804598038945306,1.005696817489244,0.9756501485559872,1.0270403093323122
-3.8839944784654827,0.4887158550929752,1.2985979127933904,1.7728357493375597,0.8962675355675191,1.0065833477573225,0.974974779049083,1.0289306611825362
-3.877332395312026,0.5332865439993333,1.2785866996077404,1.7616933224964866,0.8962675355675191,1.0083972230816598,0.9771358791796863,1.0280450718952883
-3.8706703121585684,0.5335123421308415,1.2785866996077404,1.7613548516538107,0.8804598038945306,1.0078565541350806,0.977580008518804,1.0255942929058595
-3.8640082290051114,0.5861726051199264,1.2785866996077404,1.7613548516538107,0.8962675355675191,1.0107659410459677,0.9728824800557168,1.0277470241831006
-3.8573461458516545,0.5864590261115702,1.2785866996077404,1.7767768745495647,0.8962675355675191,1.0077884280160865,0.9719392005265974,1.0297692333582353
-3.8506840626981975,0.5864590261115702,1.2785866996077404,1.7615523711836056,0.8962675355675191,1.0066473838543006,0.9716734235039332,1.0279385980235303
-3.84402197954474,0.5864590261115702,1.2532692516916049,1.7767768745495647,0.9088483614788161,1.005334760424509,0.9711034565783683,1.0278161282299147
-3.837359896391283,0.631032042833717,1.2532692516916049,1.8089270202546515,0.9086251638813555,1.0054728707248253,0.9719155455566791,1.0299001899052516
-3.830697813237826,0.6312555131494366,1.2532692516916049,1.8095149652146612,0.9086251638813555,1.0046823093048236,0.9733579766538574,1.0281515392803844
-3.824035730084369,0.6312555131494366,1.2532692516916049,1.8559403193980786,0.8962675355675191,1.0049900363438025,0.9723436030006913,1.0306268411524964
-3.817373646930912,0.6312555131494366,1.2532692516916049,1.87127194932425,0.8962675355675191,1.0056282773272707,0.9740541537540782,1.0291419068004282
-3.810711563777455,0.6312555131494366,1.2522379728156567,1.825782821857158,0.9108167390176869,1.004682861094203,0.9709005459815582,1.0338447862644804
-3.8040494806239975,0.6312555131494366,1.2522379728156567,1.8048949118423618,0.8962675355675191,1.0075489371745259,0.9732015839311031,1.0336437612834342
-3.7973873974705405,0.6312555131494366,1.2569976326264543,1.8048949118423618,0.8962675355675191,1.0091148718245204,0.9689147449594995,1.035435129578993
