t_s,sep_velocity_bl_s,initiator_speed_rel,follower_speed_rel
-1.4123569239132678,-0.05483821862942851,0.7256513927342789,1.429892782816911
-1.405694862951413,-0.0627991658993644,0.6957475272795732,1.503211633227662
-1.399032801989558,-0.09417790518749772,0.7317707863705968,1.4389517644707555
-1.3923707410277029,-0.10145810746532202,0.7365718422178811,1.362015944793906
-1.3857086800658478,-0.09860945001852107,0.7266629334158909,1.2764719729153762
-1.3790466191039927,-0.09704635345064293,0.6893451834442467,1.2609147926341193
-1.3723845581421377,-0.10591816656732855,0.6744467479156409,1.2938149132233714
-1.3657224971802826,-0.11416032616873849,0.677984522498279,1.3577068798739425
-1.3590604362184275,-0.13393023460179215,0.6685199675821512,1.39953208921669
-1.3523983752565727,-0.15367388635246054,0.6743416247827608,1.3884314337733614
-1.3457363142947176,-0.1568355110038766,0.6899050858486594,1.440161587397656
-1.3390742533328626,-0.1718536419646873,0.6884417397473097,1.4236746238095868
-1.3324121923710075,-0.15674943349272252,0.6688373311434491,1.4486488930251658
-1.3257501314091524,-0.1426701780007966,0.6788001659231169,1.5045645301851664
-1.3190880704472974,-0.12513887215399952,0.6499671604556695,1.3675150516560146
-1.3124260094854423,-0.10117042753604277,0.6271964201440299,1.4553952945573398
-1.3057639485235872,-0.10563761157474241,0.6276488368097116,1.5233830112056284
-1.2991018875617324,-0.1066024128626363,0.6341301210739514,1.5424615325008824
-1.2924398265998773,-0.09489212623306277,0.6300100955301371,1.536841834389241
-1.2857777656380223,-0.0906229656879619,0.6451039613798434,1.535067856052535
-1.2791157046761672,-0.0995894048918711,0.6248956539499013,1.527182417203979
-1.2724536437143121,-0.108101478484866,0.6143502173783194,1.5189799291334154
-1.265791582752457,-0.09696366975095232,0.62909123555607,1.4731507025346926
-1.259129521790602,-0.08940555935611212,0.6494854755141096,1.4579583668904443
-1.252467460828747,-0.07200112703945137,0.6633025031460407,1.471131787899285
-1.245805399866892,-0.07988557000188384,0.6599240026191665,1.472989478487715
-1.239143338905037,-0.07488406168100609,0.6437373923400456,1.4827705821579478
-1.232481277943182,-0.06975726670921693,0.6462705488337435,1.5092990360866168
-1.225819216981327,-0.06817907796817337,0.64605324922045,1.5151675746679878
-1.2191571560194718,-0.07107791315011121,0.6416165010577886,1.517580885468156
-1.2124950950576168,-0.07698112395133266,0.6345154065383204,1.4980046789595893
-1.2058330340957617,-0.08713013980293642,0.6527064242848376,1.5013446014715328
-1.1991709731339066,-0.0984499714695105,0.6740919662808265,1.4561979271000354
-1.1925089121720518,-0.07689059562245361,0.6982156451070618,1.4082069621273103
-1.1858468512101967,-0.060535786205616796,0.6787382045328483,1.3883170686508346
-1.1791847902483417,-0.0624894033112848,0.6733269957103535,1.3801253090488328
-1.1725227292864866,-0.06238423795781985,0.6679525060718017,1.39211023367506
-1.1658606683246315,-0.05090099517940931,0.6658027796386736,1.4459927250378013
-1.1591986073627765,-0.08434176058816473,0.6940683868188139,1.4952046988262755
-1.1525365464009214,-0.06151180776237881,0.6582974948706786,1.4630753606318252
-1.1458744854390663,-0.0591999778863191,0.6866706926914152,1.3903039495325153
-1.1392124244772115,-0.07698444004207614,0.6988304630959031,1.3713994145902668
-1.1325503635153564,-0.06722130110730129,0.6973452060048186,1.3336666442948595
-1.1258883025535014,-0.07325680488058421,0.6656831173133734,1.3211417762545383
-1.1192262415916463,-0.08472941697263503,0.6380992165773824,1.308989640184633
-1.1125641806297912,-0.07949526002178686,0.644525309570546,1.3067653997895503
-1.1059021196679362,-0.10330810620390173,0.6284003038094947,1.2895093341156314
-1.099240058706081,-0.09714822476553747,0.6440786143552237,1.294645239678957
-1.092577997744226,-0.11260644110303676,0.6553702910725338,1.2905583111538959
-1.0859159367823712,-0.127420303807248,0.6562418136660602,1.2460898786051129
-1.0792538758205161,-0.13113682394033294,0.6475197671291674,1.2731424998648224
-1.072591814858661,-0.0939817956438055,0.6602929400966412,1.2648679166875278
-1.065929753896806,-0.09839794275250813,0.6573780881115688,1.2349181944304046
-1.059267692934951,-0.11821187652163005,0.6766123734661914,1.2341725956548075
-1.0526056319730959,-0.12017034180218614,0.6574332804146164,1.2474241834975772
-1.0459435710112408,-0.12510151853923426,0.6303240073420268,1.1549894216027379
-1.0392815100493857,-0.10548412866812262,0.6057102715525453,1.1052284583269782
-1.032619449087531,-0.08489482914687294,0.6101764167244103,1.1316726169247888
-1.0259573881256758,-0.09781775142369609,0.6084706333349506,1.1735490431003885
-1.0192953271638208,-0.09931641496295975,0.6007282206837472,1.1370961198895646
-1.0126332662019657,-0.10092534658150637,0.620463221886229,1.105563520084047
-1.0059712052401106,-0.09897699321764118,0.6433461398384613,1.075333680817198
-0.9993091442782556,-0.08791127707743049,0.6586366601442778,1.0695997892224653
-0.9926470833164006,-0.09112591069346553,0.6655581311726813,1.063175690472534
-0.9859850223545455,-0.09751567600791017,0.6723423225135291,1.0524318314350385
-0.9793229613926905,-0.1360335365097226,0.6314585122424488,1.054607243690206
-0.9726609004308354,-0.15177062088103788,0.6033794300996894,1.051031530713634
-0.9659988394689805,-0.1529692022159461,0.6014366861757389,1.054879666366901
-0.9593367785071254,-0.1618074954586231,0.5899603116879409,1.046029854878969
-0.9526747175452703,-0.1515346038280053,0.5853594007839924,1.0466900205014473
-0.9460126565834153,-0.1334538438285327,0.5942839881482627,1.0716925523320553
-0.9393505956215603,-0.1383198970566411,0.6034657295934222,1.1002353295411142
-0.9326885346597052,-0.10697267742665462,0.6149820666543203,1.0968865856871752
-0.9260264736978502,-0.10331869725992524,0.6242399699940581,1.108492985220731
-0.9193644127359951,-0.11771891427398448,0.5949704292681021,1.080802793414163
-0.9127023517741402,-0.10462025799010156,0.5812360692974967,1.0484679983664598
-0.9060402908122851,-0.0863947260311291,0.5712098060953964,1.04692906478428
-0.89937822985043,-0.07204825734201609,0.5732271827692099,0.9989239431870743
-0.892716168888575,-0.08578065151748784,0.5677794934360229,0.9637213504419762
-0.88605410792672,-0.091213200059176,0.5492938604651036,0.9425500628540884
-0.879392046964865,-0.09803533219171677,0.5505096801699881,0.9463008704888374
-0.8727299860030099,-0.09166733490373627,0.5576843133557484,0.9333779700306661
-0.8660679250411548,-0.10969633983548131,0.5595888106747124,0.9571500556946886
-0.8594058640792999,-0.12196866251760748,0.5483638558810854,0.9785912430801864
-0.8527438031174448,-0.1431749190597276,0.5526178536328542,0.9903047860159669
-0.8460817421555897,-0.15975276423183155,0.5474622525043494,0.9608216917861759
-0.8394196811937347,-0.14659116340074402,0.5399376425818431,0.9392596129306713
-0.8327576202318797,-0.1545941356134838,0.5336589480318054,0.9242297784379837
-0.8260955592700246,-0.1294120833450495,0.5346843872751232,0.9207242157275835
-0.8194334983081696,-0.11040384999590622,0.5554320910750824,0.9386246897428396
-0.8127714373463145,-0.09733733486434384,0.5492490427628208,0.9411728790023296
-0.8061093763844596,-0.09180799553515076,0.5181220668696528,0.9595247362007086
-0.7994473154226045,-0.08976595771439316,0.5021520174206872,0.9750565027770246
-0.7927852544607494,-0.08035934127790961,0.5127396935768034,1.0335409530078985
-0.7861231934988944,-0.08215307710518345,0.5327293675713779,1.047224294924673
-0.7794611325370394,-0.09441675144351745,0.535587050782674,1.0074814584582508
-0.7727990715751843,-0.11289439600868799,0.5128086613097644,0.9686255975362035
-0.7661370106133293,-0.11244686553641375,0.5142186928114767,1.006543602994892
-0.7594749496514742,-0.10872796390440317,0.501689199294881,1.0373058262394161
-0.7528128886896193,-0.11624171040999165,0.4844599291793582,1.0475629822891224
-0.7461508277277642,-0.09019526481336212,0.4683524707535054,1.0315857386510345
-0.7394887667659091,-0.08925797423941445,0.4650501098892821,0.9899354503207898
-0.7328267058040541,-0.09487134742694191,0.45502678705665595,0.9472863664235152
-0.7261646448421991,-0.10680329179924364,0.45064415095473087,0.9832082830527076
-0.719502583880344,-0.101042970101064,0.4459095705502382,0.9648010249090182
-0.712840522918489,-0.08813688272468571,0.45788995986401937,0.9456598809649756
-0.7061784619566339,-0.10302457851416556,0.46529153956565333,0.928187263164298
-0.699516400994779,-0.09211185094372987,0.46440284575595003,0.9117826483771728
-0.6928543400329239,-0.07606209921057402,0.4638418059594472,0.9012476166683411
-0.6861922790710688,-0.07822828308076998,0.4748457521674994,0.9448173113877006
-0.6795302181092138,-0.08006090818661014,0.4875458725578527,0.9694009341874151
-0.6728681571473588,-0.06972719445846487,0.49385512865724335,0.9619028660853084
-0.6662060961855037,-0.07065080514348804,0.4934037275077768,0.955313088738772
-0.6595440352236487,-0.07300818032280995,0.49694504147306034,0.9480730253391483
-0.6528819742617936,-0.06710206148622504,0.49658029220847394,0.9409621178571372
-0.6462199132999387,-0.06444327018039743,0.49221188677751004,0.938853818009755
-0.6395578523380836,-0.06637845852152316,0.4817819556476763,0.955261907689172
-0.6328957913762285,-0.06673972629308321,0.4821615277557618,0.9764517298928367
-0.6262337304143735,-0.07969529953990055,0.49815006647351073,1.0088636192598488
-0.6195716694525185,-0.07506036320190534,0.5018693271631802,0.9796527966640853
-0.6129096084906634,-0.06240916853301292,0.5029063498006375,0.9644930180757469
-0.6062475475288084,-0.06255426192836164,0.49843882063909956,0.9372054802343186
-0.5995854865669533,-0.07572866110129098,0.49503745544597627,0.9043667688336758
-0.5929234256050984,-0.0639411655056412,0.4682061671960744,0.9313331491553795
-0.5862613646432433,-0.05592905908313593,0.47185496781171166,0.9244651345346491
-0.5795993036813882,-0.062137861815349985,0.48968655425731034,0.928428943661324
-0.5729372427195332,-0.06815926141864015,0.4906232881747716,0.9642577097756119
-0.5662751817576782,-0.07576715853951156,0.48320624163047254,0.9655583120165515
-0.5596131207958231,-0.07325741077611167,0.47882686878775443,0.9453620980357252
-0.5529510598339681,-0.06538598799483686,0.5013217113170662,0.9450121552846007
-0.546288998872113,-0.05820704762950754,0.5066552834647836,0.9492492311216256
-0.5396269379102581,-0.06918809701113851,0.4803686479483752,0.9421151481506094
-0.532964876948403,-0.06308771518611954,0.4918657085512666,0.9282612307737891
-0.5263028159865479,-0.06054444007206838,0.4795536468490275,0.8907956529050586
-0.5196407550246929,-0.05224510925899097,0.46950063941572323,0.8999630653080846
-0.5129786940628379,-0.05544257225156845,0.4590094531861089,0.8931501360152809
-0.5063166331009828,-0.05416155216873966,0.4473248493657884,0.8796876486015505
-0.4996545721391278,-0.04048977672487948,0.4330645449280529,0.8555818035089137
-0.4929925111772728,-0.03317610924691146,0.418507326897097,0.8535495573658174
-0.4863304502154177,-0.040407813524397616,0.4157231302743382,0.813063296116603
-0.4796683892535627,-0.040902753980452254,0.42699645362217337,0.8242510648530968
-0.47300632829170763,-0.04039852741036395,0.41846015257032076,0.8334198898980059
-0.4663442673298526,-0.04075973144219555,0.41849788753505046,0.8257500471041764
-0.45968220636799756,-0.048920718883967054,0.4260170863833117,0.8435590555950873
-0.45302014540614255,-0.05118323816302137,0.4453542491532839,0.8079624355395855
-0.4463580844442875,-0.05276936905363799,0.44374578618843,0.7774101792100215
-0.4396960234824325,-0.05420618566565823,0.44748388114765625,0.7381512275356172
-0.4330339625205774,-0.05540191672220976,0.4175485175968034,0.7313674648752351
-0.4263719015587224,-0.05431606700417866,0.42271435567082316,0.7416188181858313
-0.41970984059686733,-0.05943078737275338,0.420179888661769,0.7349381564272834
-0.4130477796350123,-0.06182427858370538,0.42821639276252565,0.746174479431386
-0.40638571867315726,-0.06022951193093696,0.4227657515608187,0.7803139694612066
-0.39972365771130225,-0.060395169139682216,0.4112415962374966,0.8063690097306009
-0.3930615967494472,-0.05985343805990321,0.40190651686604906,0.7783606872370317
-0.3863995357875922,-0.0517606177051267,0.40028571367269367,0.751627544559853
-0.3797374748257371,-0.04019961719973819,0.39155714609448183,0.7252246450914321
-0.3730754138638821,-0.045333896113013895,0.3898291684361592,0.7288061805279363
-0.36641335290202703,-0.024211466007447904,0.4105051412042066,0.7345194132208787
-0.359751291940172,-0.017215029124054693,0.4043643710876661,0.7355050545256564
-0.35308923097831696,-0.027420700493902453,0.40245917088079125,0.7288732136717804
-0.34642717001646195,-0.030962178839475794,0.3924017140363051,0.7237032135328157
-0.3397651090546069,-0.025795082406855074,0.39639555991550685,0.6806829426159253
-0.3331030480927519,-0.01385352688008837,0.39191855945757337,0.6525112343757211
-0.3264409871308968,-0.02303446953786005,0.4091183187269916,0.6945889626726581
-0.3197789261690418,-0.01985575943455773,0.4205209527364403,0.7015436074864883
-0.31311686520718673,-0.01692041913080853,0.4206513872796622,0.6962774984481926
-0.3064548042453317,-0.025795551739338833,0.43516740390270986,0.7004036772572549
-0.29979274328347666,-0.03575991653394788,0.43711980299041403,0.7348880943670646
-0.29313068232162165,-0.033541023461170785,0.4348374895801917,0.703762896623995
-0.2864686213597666,-0.031109955656274228,0.4302742267160458,0.6550121564287354
-0.2798065603979116,-0.030156635896805603,0.41767968175901243,0.6159864051858326
-0.2731444994360565,-0.02808155313130343,0.41252892820926784,0.6282395134266255
-0.2664824384742015,-0.033522127923896375,0.40875102019208975,0.6491681406756846
-0.25982037751234643,-0.033205201050968386,0.38456884609252556,0.6792696722345138
-0.2531583165504914,-0.031969346036269705,0.38670025853980905,0.71635049242826
-0.2464962555886364,-0.03561861074456436,0.3699168689701716,0.762372537929355
-0.23983419462678135,-0.039486015841893374,0.3487452039564393,0.7619531544695294
-0.2331721336649263,-0.045126624758828345,0.3310127962557376,0.7480769733801924
-0.22651007270307127,-0.04561881666683695,0.33978460547506767,0.7065705343036758
-0.21984801174121624,-0.044521973292726606,0.3569720278434434,0.6662893292996556
-0.2131859507793612,-0.037793367221212334,0.35146002498135537,0.662884796591421
-0.20652388981750616,-0.035892630471357365,0.3515014720788108,0.6814201997171115
-0.19986182885565112,-0.024866029925491633,0.3602147140258301,0.6909596128073511
-0.1931997678937961,-0.03202872357953804,0.3412383468063455,0.6476698566515225
-0.18653770693194105,-0.033015100028476525,0.3445879762184328,0.6355066621404889
-0.179875645970086,-0.03475911820557507,0.34314084986008975,0.6083430094616783
-0.17321358500823097,-0.020650721381165096,0.3352768288939615,0.6137662478084438
-0.16655152404637594,-0.015586084626170216,0.33771478850559117,0.6181516564617907
-0.1598894630845209,-0.025113090343425046,0.3277686018285294,0.6235149541084394
-0.15322740212266586,-0.029238926605106227,0.3399643262560379,0.6359785780255999
-0.14656534116081082,-0.04489536231832325,0.3419001119391603,0.6568234965045565
-0.1399032801989558,-0.03196873834794225,0.33906129900622217,0.6618615743820787
-0.13324121923710075,-0.021245711099849292,0.3337219589648595,0.6496845711910769
-0.1265791582752457,-0.04208479736816803,0.3385445597363387,0.6381186670042688
-0.11991709731339067,-0.05847379896333568,0.33421086882490936,0.6267709597428096
-0.11325503635153564,-0.07399948913533208,0.33819707921271913,0.6239075360761703
-0.1065929753896806,-0.08519273491768893,0.3492342416551398,0.6657963639207453
-0.09993091442782556,-0.09795874097705197,0.33961123339179883,0.7103161495720542
-0.09326885346597052,-0.09304705769902581,0.3525538904209162,0.7523165260754472
-0.08660679250411549,-0.09326935654396393,0.3514758712436086,0.7723110631721741
-0.07994473154226045,-0.10573767110651115,0.3493523889949911,0.7649989334888702
-0.07328267058040541,-0.11503576186940946,0.34512583212695974,0.7524611230705178
-0.06662060961855037,-0.1327714616506928,0.3535588016988644,0.729769368414307
-0.05995854865669534,-0.14428130676696482,0.36248844247342443,0.7190980498181735
-0.0532964876948403,-0.1528419607255189,0.37860963178163176,0.727536375798672
-0.04663442673298526,-0.15175134558426637,0.37818542814576095,0.7539905000485241
-0.039972365771130225,-0.16195824097600872,0.3583054196700603,0.7762127995123131
-0.03331030480927519,-0.16268568630445185,0.36373863426680386,0.7959314204144049
-0.02664824384742015,-0.1726624089338612,0.3697983632473878,0.8139788463963908
-0.019986182885565112,-0.17972705708149428,0.3745532344906695,0.8304490046034212
-0.013324121923710075,-0.1988213728954519,0.3726875983491243,0.8297196303699872
-0.0066620609618550375,-0.19345296494249917,0.3797952892311542,0.8578989429780527
0.0,-0.1791618864306559,0.38235478820446606,0.8719039346859613
0.0066620609618550375,-0.1792693324196804,0.3849295519367897,0.872602848018311
0.013324121923710075,-0.18322234542335325,0.3994688204088287,0.8469726104371305
0.019986182885565112,-0.18697269608618536,0.4075592098702703,0.8205816155487479
0.02664824384742015,-0.202362174270423,0.4062059564059037,0.7832011998726321
0.03331030480927519,-0.21420432616478086,0.4025547889940333,0.767517715808801
0.039972365771130225,-0.22256242418354577,0.4022931187828833,0.7649310201894316
0.04663442673298526,-0.22563493304410046,0.404489029087185,0.7358404586638705
0.0532964876948403,-0.22173553737980572,0.4010253471774201,0.7322855137242751
0.05995854865669534,-0.20132361784086128,0.3951763036094988,0.7676812871608135
0.06662060961855037,-0.2075089177997066,0.40255861298249884,0.7618390471160882
0.07328267058040541,-0.21403504122053707,0.3941015331858071,0.7808791636603479
0.07994473154226045,-0.22042019034731677,0.3917340881417758,0.7699301858023962
0.08660679250411549,-0.21066672308673226,0.3904270874330733,0.7540182589448194
0.09326885346597052,-0.1998128994084534,0.3940622793787729,0.7527500991707563
0.09993091442782556,-0.19041959129345112,0.3993739855295438,0.7466005742014196
0.1065929753896806,-0.17584489623013333,0.40366988526422076,0.7449289883862525
0.11325503635153564,-0.16775282166555303,0.4247214809308272,0.7484591444074276
0.11991709731339067,-0.15770579321336137,0.42954939370129375,0.7866203560868285
0.1265791582752457,-0.15169160485352828,0.4314311356423311,0.7616094437163428
0.13324121923710075,-0.1405203984681658,0.40441651172450294,0.7622331859865836
0.1399032801989558,-0.1377798051977074,0.3912149993763817,0.7656831412299596
0.14656534116081082,-0.13151305850465966,0.3710916626502858,0.7665387358658479
0.15322740212266586,-0.12169659688260523,0.37615687411358734,0.7298179852697891
0.1598894630845209,-0.11816782319757649,0.377187876785898,0.6944952335159857
0.16655152404637594,-0.10848616840806978,0.3996450895708888,0.6993040805469372
0.17321358500823097,-0.10365479209715582,0.40313461152615615,0.7236746669616821
0.179875645970086,-0.09467542684248201,0.40964165254841906,0.6971923723548609
0.18653770693194105,-0.09122906691161664,0.4099749195722358,0.6910387005774052
0.1931997678937961,-0.08560100858698015,0.4083526334230455,0.6953230647146611
0.19986182885565112,-0.0813288916571869,0.3989810883342152,0.6962717500548068
0.20652388981750616,-0.07390991753237891,0.38597711247641975,0.691982473642443
0.2131859507793612,-0.06287301049772473,0.38818822554733673,0.6581970589137309
0.21984801174121624,-0.05419031018929086,0.3829109434601747,0.6387179558094376
0.22651007270307127,-0.05154746099432592,0.3915135828108548,0.5878974502239894
0.2331721336649263,-0.050482166843782934,0.4081944337788858,0.5738792098043394
0.23983419462678135,-0.056917947565734234,0.378895352616792,0.5594617712723131
0.2464962555886364,-0.04581773166766174,0.39029425113571853,0.5462409676008146
0.2531583165504914,-0.04209516625802128,0.40776856987382903,0.5367183851817847
0.25982037751234643,-0.04225855871053922,0.4074028250464599,0.5306655770514757
0.2664824384742015,-0.043752468787065776,0.4138149953388287,0.5377432878429115
0.2731444994360565,-0.034007331997357136,0.4198987172794461,0.554698194852484
0.2798065603979116,-0.03710837185191613,0.418464544776775,0.5595918453884505
0.2864686213597666,-0.028117663719352474,0.407824000996616,0.5784839952215003
0.29313068232162165,-0.02682704469034847,0.4204645752533662,0.5732109089112513
0.29979274328347666,-0.016813966177052525,0.41961936323821725,0.5618212715267843
0.3064548042453317,-0.012794903384215931,0.39116013530112853,0.5428338976413207
0.31311686520718673,0.0017786360431863678,0.37967120127490606,0.545308750155298
0.3197789261690418,-0.004577771407869475,0.38387631376000353,0.5497540386097441
0.3264409871308968,0.013690979113258672,0.3800858931147267,0.5580239021360474
0.3331030480927519,0.011396948533763388,0.3813207726010515,0.5584661496220088
0.3397651090546069,0.01360105678910125,0.38369127425665467,0.5389345777371384
0.34642717001646195,0.018561648110575,0.3925186279067134,0.517628733894222
0.35308923097831696,0.021917743360812817,0.394002518180118,0.5099480467749544
0.359751291940172,0.02715820348764674,0.39286732227736487,0.5074332171236529
0.36641335290202703,0.025376476283987665,0.3991678831529178,0.4996476097937073
0.3730754138638821,0.027069093792110022,0.4070578690665724,0.5121602265211025
0.3797374748257371,0.02768638484646752,0.40479177398022415,0.5125071094112847
0.3863995357875922,0.03155193131068798,0.41042898280339285,0.5115510264316927
0.3930615967494472,0.026926648042206038,0.41431531281963097,0.5340503391804193
0.39972365771130225,0.03621039070959899,0.40904795564175256,0.5346667948745445
0.40638571867315726,0.04975386549219204,0.40390809031625996,0.5250544593500035
0.4130477796350123,0.05697084163403815,0.4046754206898535,0.5218297221736302
0.41970984059686733,0.05006703468191438,0.4024450391304106,0.5285675301856624
0.4263719015587224,0.05508084697106106,0.39769902967606824,0.5552834838706187
0.4330339625205774,0.06091836684454945,0.3954505437926146,0.5813275626141063
0.4396960234824325,0.04522191029321375,0.4008674440737137,0.5799982597586909
0.4463580844442875,0.043427159265569525,0.4129340216251878,0.5753667953909036
0.45302014540614255,0.05958156255566802,0.42474557946948616,0.5799382687728085
0.45968220636799756,0.06158937979382297,0.4222012531012792,0.5523628343693815
0.4663442673298526,0.05640802040725837,0.4238037762570223,0.5314003810524509
0.47300632829170763,0.049125878729748544,0.4222695034497033,0.5539096465107906
0.4796683892535627,0.05340310482239218,0.4149100314125966,0.5790002915838506
