camera,tti_gap_px,nose_gap_px
21241563,105.6672667185189,2.737771196089472
21369048,96.39461644219843,6.013921219770525
21372315,105.75556326692102,3.6954779701767135
21372316,93.14429558250002,5.042498111094906
22085397,104.26414568643135,3.7827025237634473
