t_s,initiator_p50,initiator_p25,initiator_p75,follower_p50,follower_p25,follower_p75,control_initiator_p50,control_follower_p50
0.14656534116081082,63.79166644959105,49.09748296873768,74.3544940303891,30.5100483074906,27.02796424439457,34.57466795343169,58.537530264620514,39.73287951674068
0.15322740212266586,63.50845597360262,48.896111692146,74.46848932951087,30.56332131370175,26.96519469836752,34.66163568732912,58.13866145918718,40.04999133517634
0.1598894630845209,63.13867670577184,48.40710527076059,74.98357110743973,30.59890362395587,26.844193897961052,34.75563801895267,57.758360855441026,40.33568728075548
0.16655152404637594,62.775721766027836,48.18258020233176,74.75654782248955,30.6458022620894,26.7256361574139,34.55892041860044,57.40492418006754,40.0429159144851
0.17321358500823097,62.27674979581466,48.123688723251874,74.38713557301091,30.535652785426834,26.402809126920193,34.89518777384267,57.19883799515608,39.97635502707841
0.179875645970086,61.67219309328864,48.366416297615885,73.98386961261244,30.447651046968254,26.15562771950824,35.01883293406698,57.021346374620485,40.139220238240306
0.18653770693194105,60.93779680777803,47.80927049211117,73.62084934613463,30.818053762298334,26.257474294894546,34.800661687567754,56.8598593469052,40.35219589730599
0.1931997678937961,60.09799928275215,46.93921942327154,73.39925246534423,30.902336880691383,26.30860871130416,34.37436179267908,57.38586568819501,40.58373428026859
0.19986182885565112,59.17116544435213,45.96844566578746,73.14935591418714,30.67285754332226,25.94196752820454,33.868503333621355,57.02076651533916,41.3590459755287
0.20652388981750616,58.25933232390133,44.96529866168054,72.8056377150073,30.531535113127717,25.672277471541584,33.29211941012642,56.49056938656645,42.10373914647373
0.2131859507793612,57.3898149835809,44.425493225211994,72.4661454278486,30.58189977888555,25.558351985777488,32.74049391906658,56.336155240679275,42.43264394627474
0.21984801174121624,56.71519509844468,44.31286854244838,72.00967616202831,30.576466049195318,25.479951129039485,32.19473128374317,56.10690967694302,42.251288783576776
0.22651007270307127,56.05825949465858,44.47862767941527,72.18725423805918,30.775212629611012,25.41683835638874,32.21024299506439,55.85302130027273,41.84554688558998
0.2331721336649263,55.44464830665734,45.05192268677196,72.64488281619151,30.463096733210698,25.398195437954513,32.46694469216358,55.818455389387566,41.62700994379074
0.23983419462678135,54.85727736327616,46.28816643293827,71.97337668727097,30.15254878875333,25.408651826927304,32.77034631044893,55.72440681656634,41.48718277931653
0.2464962555886364,54.37519362319762,46.28250647323003,71.17999087384055,29.904677439964846,25.46056723058004,33.050282146420464,55.58267442110571,41.29088682486045
0.2531583165504914,54.035652051080284,46.004350067120505,71.42022305176215,29.74202496938294,25.542815211783868,33.50930793574584,55.42647251541179,41.184570505585384
0.25982037751234643,54.34961736234729,46.15999449671261,72.16906544830971,29.562928037575716,25.234398344696228,33.416723840401076,55.24172919450791,40.973573038117536
0.2664824384742015,55.58537998553015,47.09098856079688,72.95619922956236,29.478706306309967,24.94104181102562,33.34407746018575,55.02327680837338,40.68245457803978
0.2731444994360565,55.72232024780422,47.17000256059678,73.7042502863808,29.75233559540833,24.61241412222935,33.43579992141884,54.764228044774384,40.373922488473
0.2798065603979116,55.46863300299397,47.279003807804,73.7267543711362,29.922806019252526,24.242127229530087,33.60371354322864,54.56771141812669,40.10997373041903
0.2864686213597666,55.47429759166721,46.60288755826325,73.69918576971523,30.11791814965541,24.210628533142682,33.90366146141329,54.68453850368783,39.900530728322394
0.29313068232162165,55.933752786430595,46.75755295881775,73.36066418432533,30.221440221154268,24.470140268123366,33.94386115353682,54.90500043714681,39.788828760025204
0.29979274328347666,56.76276162670676,47.25529158772185,72.91199684754578,30.403906720426903,24.836783914412493,34.00345671564275,55.146499095641786,39.76127082359388
0.3064548042453317,57.048064729623505,47.69960225307958,72.38102866153298,30.457040424060295,24.553391470710636,34.43420936550937,55.27986877954899,39.87052328777952
0.31311686520718673,56.21167148611029,47.6870518761787,71.64989160122343,30.283430997344173,24.59649583594058,34.599062640475076,55.254283458098726,40.25379198776834
0.3197789261690418,56.02177736537176,47.83925995643857,72.36999281164137,30.350043127799175,24.900286802876764,34.65183608620448,55.22301428920077,40.60661139166028
0.3264409871308968,56.13139568155909,48.06420873217975,73.49268052333213,30.29700474556142,24.901613344069847,34.66282221521686,55.14951200018657,41.082265757321196
0.3331030480927519,57.32611839055084,48.671146923945166,74.8082898102979,30.664720570976538,24.85227473996217,34.677226542498715,55.06012912908601,41.47480310926488
0.3397651090546069,58.94477938635955,48.66698259555878,75.41936669886225,30.935309157788147,24.7894356163733,34.719693050653724,54.97180111191221,41.84496833912642
0.34642717001646195,59.47326950424443,48.58411047640767,75.86282523996832,31.25606653886016,24.71273631498508,34.78843427471628,54.88369295223758,42.10473830718355
0.35308923097831696,59.9302272056607,48.27238921940449,76.19724333762962,31.362674486814818,24.537633760910108,34.00250774301584,54.77848206825561,42.15432767693733
0.359751291940172,59.83610091215823,47.691386929432696,75.46579480770232,31.022743916718895,24.342782560953342,34.28228480499391,54.70355564436725,42.17285333880723
0.36641335290202703,59.488459532307004,47.541084051083224,74.56527487041542,30.673667792893657,24.19478198759861,34.47257991457069,54.643243477059755,42.192325840202315
0.3730754138638821,58.76368967463958,47.41175704296986,73.61707881726446,30.643701103130997,24.08658450519578,34.514034560157434,54.57019251795026,42.19454038274368
0.3797374748257371,58.205818734046474,47.29575582745087,73.4984433338521,30.833195416802447,24.011406415044043,34.60662476065413,54.43011326824873,42.17771388749741
0.3863995357875922,58.00238883870301,47.180657554655134,73.4934433682689,30.952739731057676,23.95429446597893,34.79954860224904,54.33932002467093,42.16657153545134
0.3930615967494472,57.9396367177788,47.02963700342586,73.79371511604668,31.037347107263948,23.90057440378269,34.7791668485103,54.20652078823379,42.13373480571944
0.39972365771130225,57.650778584590356,46.85800623383761,74.0373020605669,31.214008390876266,23.85514359712196,35.230355439021366,54.1038042091881,42.105613248223555
0.40638571867315726,57.3420794287524,46.686316959563904,73.71877103419868,31.4596421569421,23.803803979980806,35.35724000129807,53.95582316850335,42.06848051908539
0.4130477796350123,57.314994350909345,46.55717053133772,73.8305866969524,31.339746513176312,23.927050217912246,35.143001606422814,53.91624499231919,42.03927265744996
0.41970984059686733,57.80640418033609,46.4914949270121,73.94311460908013,31.378809013920556,23.876118390800247,34.80414909056776,53.86273006565091,42.08369224304493
0.4263719015587224,58.23822360171668,46.46942295767672,74.35137317355482,31.497111814657007,23.621509815633452,34.49807086054523,53.903953783652625,42.34966877008142
0.4330339625205774,58.60769179259719,46.4493755411481,75.11796249584206,31.791258868061455,23.377024461703616,34.243086788176456,54.174117593974735,42.623519381039955
0.4396960234824325,58.70026594851768,46.42582615920063,75.43379971902502,32.48131541313887,23.1255794845685,34.39684943004049,54.27583896814905,42.88665740696953
0.4463580844442875,58.89115493974133,46.39327071205136,75.08009375813388,32.25353092240904,22.864356310577037,34.15179213100331,54.69744699704809,43.107586922892416
0.45302014540614255,59.14296371127135,46.36750707741577,74.79162027834917,31.583183266955633,22.671822675954154,34.51821209852983,54.58390254976692,42.94906763844677
0.45968220636799756,59.64779918211518,46.34832170620741,74.35861025528523,30.953869921455585,22.552141310468702,34.866503653864605,54.10136923446298,42.41652009591459
0.4663442673298526,59.90438122306782,46.40299877980978,73.85082714652404,30.42500681136645,22.487555791891374,35.06314769536387,53.68854887065787,41.83859930736697
0.47300632829170763,60.18288966700071,46.60182060249112,73.41598775018186,30.586372722161695,22.590726581589877,35.14146236052259,53.81612507091247,41.273386528386155
0.4796683892535627,60.41054480755465,46.78155770954367,73.12522217523134,30.653300864988196,22.800554956091794,35.204328033665725,54.018250441945355,40.706812261991885
0.4863304502154177,60.629355451816124,46.94336298724687,73.40061170968005,30.95981173327867,23.188717863870224,35.23860685273887,54.21773897622304,40.64204287133248
0.4929925111772728,60.4879540596036,47.07704438576451,76.58658523411279,31.164162496248352,23.448713732271298,35.18608159968096,54.43005082520873,40.70458704090944
0.4996545721391278,60.16778900559642,47.17381522638985,75.36750426481981,31.359498427544143,23.084310888425406,35.02752733031352,54.65447315007681,40.75480749285313
0.5063166331009828,60.07926082178349,47.19246359762562,74.12850750567836,31.606547725819702,23.32559173519359,34.9777599510777,54.64807533674946,39.82920454626151
0.5129786940628379,60.41561360847445,47.14079494873544,73.02844870783244,31.556204585182854,23.8603793271551,34.90448129657785,54.5910231311731,38.971097784917944
0.5196407550246929,60.586363256910275,47.165939431054596,72.04103936220221,31.527706033615885,23.915840511632513,35.147314206428995,55.292218194863395,39.00039415979066
0.5263028159865479,60.57379568661955,47.28064233201296,71.17595105301415,31.328669810274874,23.445820531888845,35.45486195485895,55.25477769582696,39.14227417629692
0.532964876948403,60.61441103591545,47.297468152511435,70.64579825803735,31.669158024886233,22.99531715488021,35.71869645747633,55.232063002250406,39.26155139751717
0.5396269379102581,60.46683491789267,47.09232775391373,70.71633634511954,32.0093413418242,22.593891635400247,35.74818238485247,55.28361479229687,39.7975340802756
0.546288998872113,59.93521553232169,46.81820072677883,73.35216032864638,32.066067055717404,22.23220346658396,35.921617708056395,55.497884293961356,40.181933559360644
0.5529510598339681,59.49990815274356,46.64872898121888,74.10845960694208,32.10192652010273,22.359894217183694,35.181241130554575,55.750652971935,40.128990299245864
0.5596131207958231,59.13096837996679,46.550091580442555,74.84712004579299,32.087819819804466,22.635489204756816,35.10764973146948,55.97790062213874,39.9708504268751
0.5662751817576782,59.23657056750015,46.623058703104775,75.03036767518154,32.042019407009064,22.808866475148,35.280041023263195,56.3086880299868,39.72857132821822
0.5729372427195332,59.8393312446983,46.40852477326244,74.55217673014022,31.790761092997876,22.731030485702494,35.46221020958605,56.40896681793065,39.42492203618228
0.5795993036813882,60.14255947752819,46.24704220489697,73.73851861567154,31.564106234463566,22.75241240339265,35.52314741556464,56.458213289607016,39.215082976717326
0.5862613646432433,60.35074254429868,45.95569393012528,72.86192846955744,31.45314643572054,22.70966035143109,35.563957023811184,56.54932473101885,39.16950136491798
0.5929234256050984,60.14419837457508,45.7488803374446,71.86540934027198,31.28566656137737,22.912487774874393,35.83511997286494,56.62878560411723,39.1168842180417
0.5995854865669533,60.09105733106447,45.61828230542197,70.71981925063788,31.137771449632822,23.033919756947924,35.940991124162196,57.04076658948203,39.08797722745975
0.6062475475288084,60.70410119630469,45.472668805991546,71.23791923822054,31.022523046014065,22.222658138538907,36.15363617672071,57.44910556045775,39.08427406390627
0.6129096084906634,61.117589926722346,45.286195535501726,72.53088685586917,30.645110768969744,21.40105512067753,36.15313439713028,57.47296705128136,39.16609769328014
0.6195716694525185,61.11593226074608,45.07695373973627,73.94370733085977,30.129901402356392,20.505552793474518,36.27273556806593,57.47619777057218,39.400886812981824
0.6262337304143735,61.042813992619685,44.83259640163338,75.30697201106798,29.624237433669435,20.1283148448449,36.35094342024236,57.45714496487495,39.31711635952061
0.6328957913762285,60.97327804973119,44.54903014320003,76.66815048539814,29.154664099498433,20.40816652824645,36.43328291115892,56.95276639554398,39.19281249380078
0.6395578523380836,60.934839965173694,44.24279850113781,77.9742915009711,29.204561872350915,20.38787475710975,36.52651636668012,56.81755457302189,39.165973275694455
0.6462199132999387,60.90942840830934,43.89299727933499,79.32064215620647,29.268508443161515,20.392058428447072,37.1851864569998,57.248346863380974,39.09650081601811
0.6528819742617936,60.9219417212093,43.51949400038521,80.6457801145913,29.332454908150545,20.4384176900264,37.99488669817133,57.538012250244826,39.26520636478526
0.6595440352236487,60.958603326322674,43.09859657234337,81.97707991971157,29.536555436374034,20.504947117329895,38.552257271609726,57.577137159305636,39.41969033664736
0.6662060961855037,61.019017261125214,42.572915226487495,82.89255417088592,29.825165976657452,20.66613002347814,38.00543174341229,57.6092697398672,39.38025156925908
0.6728681571473588,60.79464147661556,42.1045098464633,82.80778713098132,29.97927258899308,21.0111275149697,37.01786271234287,57.65413645148453,39.32182428895325
0.6795302181092138,60.411114204214215,41.663976031655636,85.45797788619025,30.024641864887045,20.5970552431951,37.48023226364671,57.761620309589475,39.294930444434826
0.6861922790710688,60.044465859830396,41.21152116440037,87.28010552854674,30.05117329827599,20.1747173272588,37.50353529446074,57.90015632725981,39.27562202902658
0.6928543400329239,59.66722137130789,40.707453071046054,89.64584927769727,30.183605920271198,20.165670633620344,37.06857076176438,58.07597768451723,39.26591213089265
0.699516400994779,59.32039000185233,40.19174475980716,89.49904601727576,29.88422750649652,21.229544634932253,36.56712604679517,58.28555537781439,39.46177303412043
0.7061784619566339,60.67091729867761,39.67819215788364,89.18920285889857,29.54412258301481,22.215995766206838,36.00628187808181,58.55480087829072,39.58009737204958
0.712840522918489,64.72427197791328,39.04925320433257,89.46612820037969,29.338707011550095,22.255750891103336,35.46503900814996,58.655938093992,39.40381771631656
0.719502583880344,67.14268668622407,39.45770349244526,89.78531761205082,29.004642541993462,22.316601273599446,35.361300423881076,58.481716279109584,39.48100739655694
0.7261646448421991,66.94210463337045,39.68620587033015,90.13205651107097,28.71456192051108,22.60574308777276,34.41327781459953,58.6319280557893,39.60812208141488
0.7328267058040541,66.60802350893701,39.47374594394827,90.45979409144216,28.71001554115201,22.05360723344094,33.882209212426,58.81109296160545,39.73733285849745
0.7394887667659091,66.33621578906656,39.50994365446088,90.76803834226804,28.714825388142934,21.8183717284376,33.74118101159051,59.03180178055622,39.855215982871655
0.7461508277277642,66.21195287155493,39.484828865094116,90.92727708863217,28.493093075504174,21.65895815473264,33.48746403071397,59.25290485106376,39.79691988297144
0.7528128886896193,66.27160237715955,39.57844317006757,91.05146753603935,27.969794991248172,21.619416735150256,33.49052481003432,59.48348512992776,39.61113880867899
0.7594749496514742,66.36185330284766,39.96416920648699,91.17453848447065,27.413880272329816,21.668793015622704,33.57173177845759,59.70697045841415,39.427971921103925
0.7661370106133293,66.46082677225223,40.27241970091703,90.99870246442742,26.96084176900243,21.712583451471353,33.49982947627617,59.694137074029115,39.229456959998316
0.7727990715751843,66.54565645925125,40.54655584816481,91.30531253493143,26.853621157206835,21.78736485643109,33.133993744876925,59.32656510775303,39.00421746522126
0.7794611325370394,66.64533157854525,41.05750775456005,91.18775682917905,26.74022797845182,21.669810056271487,33.25018348670891,58.932004076639345,38.89223201746512
0.7861231934988944,66.75044895440485,42.247178404628016,91.10628570135901,26.648769755926473,21.643114451709035,33.609147289016335,58.056848438615305,38.89020797657366
0.7927852544607494,66.89268789554444,43.28048033544623,91.07503390602017,26.626700264067036,21.614115088090898,33.75191784345135,57.59575393115392,39.0534852483796
0.7994473154226045,67.03012390779509,44.96238438286782,91.1934485282844,26.909393898959785,21.88391341335222,33.947869660270264,57.419401811126406,39.15194842974079
0.8061093763844596,67.01772656176581,45.5387873897465,92.61453684811575,27.42387933978867,22.15310646809309,33.80574041203041,57.2387349037069,39.22876509528233
0.8127714373463145,67.33296899205405,45.47824167171338,93.15446823201432,27.556428379306666,22.338912537964106,33.670894897421576,57.14700296659113,39.51704505469445
0.8194334983081696,67.48770239365675,45.55596166132584,92.37732127495903,27.396402225535688,22.302532371448457,33.934783632380935,57.102343820744,39.90632455015587
0.8260955592700246,67.66634058475441,45.713403596777866,91.5549727805599,27.051381728597477,21.648355596462864,34.33566718752351,56.52076875312328,41.08804614824601
0.8327576202318797,66.21398986380228,45.85686559908352,90.78575375766636,27.173152309326333,21.06217918674866,34.230205926090974,56.2691718927955,41.36987151798823
0.8394196811937347,67.02285917654129,45.956465204799294,90.15671628170527,27.37224781964181,20.673375454207335,34.13966274933186,55.96534597887141,41.36182410600467
0.8460817421555897,68.19895265653975,46.019662854305565,89.45887350349155,28.168165328787275,20.639947639510773,34.56806764356823,55.32916037653505,40.63088758575992
0.8527438031174448,68.3387845689171,46.035870156566354,88.44444946633925,28.6358158307287,21.03366414013504,34.95693792961853,54.684752020616386,40.74696836154125
0.8594058640792999,68.45397313176318,45.94116071737073,87.56847887858287,28.494543755737908,21.455175853281677,35.15338363602963,54.105044127541234,40.67316501079051
0.8660679250411548,68.52160380138285,45.80333095807269,86.76654943506483,28.9078244605532,21.903003620176243,35.06186555391949,53.790171968582264,40.55573896411323
0.8727299860030099,68.60875265857808,46.03440944994723,86.05679555955082,28.993846823691328,22.33880306776149,34.99330639903784,53.886954893637466,40.48291585629883
0.879392046964865,68.64292090199186,46.023084846525514,85.43932467626547,29.052531846022283,22.456950777881126,35.84036641126569,54.381274278990354,40.34572919111085
0.88605410792672,68.69939109799006,45.96527362874445,86.8053354394434,29.08836279549144,22.52436410808283,36.39130198695133,54.49616995492454,40.11536784215648
0.892716168888575,68.74467177099426,45.845636732435885,89.16112906419775,29.126907387116994,22.97985997068043,36.43996553071317,54.6004234398052,39.90856733709589
0.89937822985043,68.84520299958982,45.786349343527505,89.62847976886749,29.147432888849504,23.448036596817275,36.366035169500165,54.56036573676247,40.13452700799489
0.9060402908122851,68.93655867912827,46.1308818339964,93.08491573363834,29.467751805288213,23.75698902222687,36.302970569857145,54.57381932296187,40.31406520612966
0.9127023517741402,69.05614683104045,46.526874413265105,94.28058113196948,29.760246923026763,23.838566451164773,36.229671585377986,54.68562092374428,40.45354596420857
0.9193644127359951,69.18046573938017,46.953109982375906,98.18790532043779,29.61899199077081,23.84348960675979,36.166776081347635,54.86092809786966,40.54411437508898
0.9260264736978502,69.32110778918494,46.912558593112976,98.38206471086937,28.920706670265353,23.69111299644227,36.09271666375304,55.08363670997241,40.59637620097722
0.9326885346597052,69.59153390644454,47.07132751071939,97.99185936653728,27.968406761607326,23.302122346594714,36.35477542258239,55.249753256356506,40.66625431823539
0.9393505956215603,70.34235766319745,46.86194025293463,97.55204720880853,27.932707007241916,22.959453129948226,37.080901900888314,55.2647690115859,41.12096347115846
0.9460126565834153,71.20823113759977,46.551612717880666,97.1147720863899,28.270761323660853,22.80514454995724,37.787370140599,55.2394135342192,41.896036337887324
0.9526747175452703,72.04439115630538,46.40555833077499,96.74524921019272,28.538634320762615,22.592601158177295,38.411638012514956,55.31886882371902,42.591379577716665
0.9593367785071254,72.79560586038838,46.276575430934216,100.01205199822913,28.807443071244137,22.582399929135555,38.3231756618991,55.49984461112904,42.72520169909696
0.9659988394689805,73.4422845599482,46.12928281556137,102.42417219853428,29.20366596157108,22.80200426855722,37.9347163262179,55.67927826641263,42.837869456901615
0.9726609004308354,74.03471337979138,46.014891287428064,103.11336288370173,29.545736094171964,23.095108136873712,37.966742611763074,55.845504116903356,43.07875128050131
0.9793229613926905,75.00932685973693,46.0072010417478,103.96034412887741,29.515422102201946,23.426196436563746,37.757488293940746,56.183418652613284,43.31411286804631
0.9859850223545455,75.37906283299654,46.11767196638816,104.54271100455782,29.457713067923674,23.82993276254711,38.83681646801351,56.080541608161056,43.56462269722962
0.9926470833164006,75.74756588642404,46.56642518220891,104.63460991283223,29.590188738879704,24.28519239012656,38.577499552069995,55.98555509008104,43.84845696648368
0.9993091442782556,76.11172396367809,46.9034820807097,104.12516061314409,29.66716627521901,24.809459237256338,37.865254276115536,55.97213089931523,44.16970757169105
1.0059712052401106,76.46121101903461,46.862018458289974,103.18653154293123,29.74205272255561,24.81894509254785,37.75952502849182,56.427974258436294,44.62883958736329
1.0126332662019657,76.7865303303293,47.068425975692435,104.89057403992662,29.860651224514,24.895749886898457,37.83465001087785,56.72605349592256,45.19801159811651
1.0192953271638208,77.01252612149054,47.30538167825508,104.80976986297236,29.929015537863606,25.016615280010758,37.80129535190833,56.41131031833412,45.77133323309525
1.0259573881256758,77.24206841115434,47.316721574361885,104.70897635589158,29.79069951167491,25.158275677387618,37.64866253921578,56.59698646312471,46.14141100855057
1.032619449087531,77.48025147162623,47.203338312361765,105.39603201154446,29.54648958726205,25.302922072945172,37.41434533421556,56.976437287386545,46.550077820381475
1.0392815100493857,77.7118124396053,47.16178622131403,106.90981896641597,29.54363446224827,25.441865821684555,37.159452250958346,57.25148709568447,46.62289345743342
1.0459435710112408,77.6863737949729,47.2285150496639,107.44193425283851,29.247118123058684,25.46921354086397,36.87239213608578,57.3824484512505,46.53442990897655
1.0526056319730959,78.21488831178868,47.529387054044015,108.23408649936755,29.50638964824385,24.457561804856567,36.661891073581955,57.462180904681986,46.5626579944921
1.059267692934951,78.98508928048633,47.89517713229357,108.72910925596818,29.834807021464368,25.157548551568482,36.521803144570505,57.51403640697929,46.567426355737716
1.065929753896806,79.64034212281874,48.28862713451964,108.68340986263053,29.718843774918902,24.838444508202137,36.287311282667275,57.37666707463541,46.399302234357414
1.072591814858661,79.34248768819975,48.71254821019701,108.62901408725489,29.908200053163768,24.590616998165515,35.92955752493007,57.15344984508126,46.2009224945787
1.0792538758205161,79.01581703132365,48.971061168172525,108.60500166260988,30.112076253704885,24.499097406041102,35.562970810564444,56.86005740169756,46.01405174390899
1.0859159367823712,78.71688847102982,48.506851704251446,108.76520531980697,30.34321698525,24.225128763945357,35.19141743687385,56.505330439728226,45.77484767307408
1.092577997744226,78.98450752139581,48.14282883978998,109.01927924707638,30.457705112710585,24.390857650236217,35.013283595659445,56.13434011574337,45.46635525286883
1.099240058706081,78.6649273576083,48.041409902610454,109.246447239937,30.369997081662667,24.63081403846301,35.413991580966666,55.96507526231565,45.118182775840765
1.1059021196679362,77.98206434125679,47.961030401201505,109.43815569943324,30.263685595683704,24.82683075120456,35.246177035129854,56.237784938416006,44.738281567252166
1.1125641806297912,77.50265845991953,47.95511015768316,109.58606554534798,30.602699399293883,24.971338193657193,35.58049100198603,55.80264841700253,44.33421724443393
1.1192262415916463,77.65417695817601,47.92166259974472,109.72513304351611,31.026019134053264,25.0574236064208,35.664419281868454,55.24866970639028,43.9316034108958
1.1258883025535014,78.03251263111619,48.59645092735543,109.88620034322754,31.35256827107394,25.100604430902308,35.86672149225493,55.035545397821025,43.566552744977834
1.1325503635153564,78.41218408677327,49.195854275277924,110.12339583729798,31.39538875948498,25.40181867912926,36.195463397744106,54.78518487472687,43.21861029687442
1.1392124244772115,78.53345218229747,49.02766801700837,110.42900261876049,31.351485061034413,25.521578014547547,36.55686772358344,54.828583488885386,42.39927419578909
1.1458744854390663,78.23662657847902,48.93975524495505,110.82497585697425,31.260600013861232,25.312757935439702,36.75849612961404,55.191865106979435,41.77027510519831
1.1525365464009214,77.91672137674149,48.846196469742864,111.53674458455079,31.136429288466054,25.35256670743506,37.28988494487615,55.6459367819965,41.31515581628227
1.1591986073627765,77.71419231191297,48.710185798199845,113.37227123751708,31.011828659814622,25.38908405467906,37.68958915832078,55.99746639378269,41.01672380923915
1.1658606683246315,77.92256283240528,48.08352192828647,115.03780463498414,31.175589736803317,25.440674584630077,37.77740100995246,55.83138932316546,40.86944827352893
1.1725227292864866,78.18619497978531,47.400953572951366,116.71330444652745,31.338294560938312,25.54264486898732,37.89419140880955,55.6437698729664,40.89512272339988
1.1791847902483417,78.45126712356601,47.49940835011776,118.43227265875682,31.534903268279237,25.643556652552142,38.059369223694205,55.38376608643005,41.06155259923814
1.1858468512101967,78.47458155614282,46.86040073055713,120.20498675798169,31.889327034866735,25.7807435655423,38.44709556120007,55.390968806455795,41.394296796435995
1.1925089121720518,78.9769675916475,46.577236970692546,121.9573997705647,31.69912831856487,25.955278936567836,38.7722347607975,55.634515341626994,42.28091183095557
1.1991709731339066,79.60168824484089,46.73375385528608,123.32909447756624,31.499397412985743,26.13682607202714,39.08551587304702,55.90704061077852,42.3337361242116
1.2058330340957617,80.31352018026683,45.876657121878424,123.68734584688943,31.495888121375486,26.252726623761486,39.444074660303215,56.2172474949043,42.74868282196614
1.2124950950576168,80.33585025178675,45.57170861504058,123.66680620845264,31.8257727217764,25.796214661525788,39.810746009819056,56.53883568032448,42.79994085736453
1.2191571560194718,80.28384101573673,45.26440098348649,123.33248419658932,31.968530590703082,26.033745552917154,40.15469884788439,56.808699301792345,42.917149822012284
1.225819216981327,80.22669478092061,45.00583866536428,122.64493101444894,32.03877114396347,26.579785739345308,40.42346923957601,58.34275603909118,42.8165379300044
1.232481277943182,80.19942706868278,47.183535368256216,122.29145256301501,32.14931252007764,27.08731377146924,40.66168078706475,58.89718620686443,42.9212071238407
1.239143338905037,80.17369617086601,47.20126264482734,122.32569289807932,32.06055945818956,27.191175657855506,40.83898009374158,59.38175037923043,43.1182540965642
1.245805399866892,80.1532742165718,47.19962001234966,121.78621046391366,31.855279603256736,27.25661340363381,41.01069631859396,59.40587629186359,43.09068912147552
1.252467460828747,80.14786648532862,47.129503603957595,121.09114573507925,31.839411162384387,27.018888231229393,41.087051975210656,59.43052527632506,42.93431936618009
1.259129521790602,80.16368930599558,47.035214057421044,120.42651989771699,31.845663790625622,26.42579705954051,41.033374458677095,59.33486158925561,43.00489554135845
