lag_s,male_p25,male_p50,male_p75,female_p25,female_p50,female_p75,far_p50,null_p50,null_p25,null_p75
-4.603499459038848,0.8296241975449348,1.203085644404082,1.5475643784259443,1.0794533490642955,1.615139663802228,1.8603759650369132,0.8981474312366505,1.0045282687953025,0.9742676324365566,1.0573727488525158
-4.596837375885391,0.8796002828690062,1.203085644404082,1.5475643784259443,1.0794533490642955,1.615139663802228,1.8594314252785247,0.8974119121967047,1.0079699328763023,0.971955687979238,1.059031809439341
-4.590175292731934,0.8296241975449348,1.203085644404082,1.5475643784259443,1.0794533490642955,1.615139663802228,1.8594314252785247,0.8905668336628025,1.008508818818336,0.9717145405450989,1.0591091795055547
-4.583513209578477,0.8296241975449348,1.203085644404082,1.543692557063866,1.0794533490642955,1.615139663802228,1.8451239480014152,0.8998004953397197,1.0057750557042167,0.9708113118307984,1.0596282317269714
-4.57685112642502,0.8296241975449348,1.203085644404082,1.543692557063866,1.0794533490642955,1.615139663802228,1.8441452184891693,0.8998004953397197,1.0045613595506038,0.9740196925599867,1.057285310480869
-4.570189043271563,0.8103564182324413,1.203085644404082,1.543692557063866,1.036571213453845,1.615139663802228,1.923549750288129,0.9000677913530423,1.0075692548868296,0.9706448979675844,1.0529642519242042
-4.563526960118105,0.8103564182324413,1.203085644404082,1.543692557063866,1.0791577821966545,1.615139663802228,1.923549750288129,0.9000677913530423,1.0084894341222777,0.9693388646441079,1.0536742442010427
-4.5568648769646485,0.8103564182324413,1.1966083383499293,1.543692557063866,1.0794533490642955,1.615139663802228,1.923549750288129,0.9000677913530423,1.007956235362431,0.9683263175494776,1.0508949160849372
-4.5502027938111915,0.8103564182324413,1.197023816183513,1.4934764564593204,1.0794533490642955,1.6128000716589037,1.923549750288129,0.9000677913530423,1.0095686557794614,0.9743875880458477,1.051103488873879
-4.543540710657735,0.8103564182324413,1.197239469370457,1.4922596428122479,1.0794533490642955,1.615139663802228,1.923549750288129,0.9000677913530423,1.0087950466806177,0.9757935453304426,1.0465649792740943
-4.536878627504278,0.8103564182324413,1.169725555825873,1.460734163315232,1.1121758347397124,1.615139663802228,1.8749119638313338,0.9000677913530423,1.005788097011025,0.9757935453304426,1.045351645427146
-4.530216544350821,0.7080068820362637,1.17565641323259,1.460734163315232,1.112638559465608,1.615139663802228,1.923549750288129,0.9000677913530423,1.0111168752204622,0.9727127368807764,1.0451123038669463
-4.523554461197364,0.7080068820362637,1.176222942132118,1.460734163315232,1.204897073651786,1.615139663802228,1.923549750288129,0.9000677913530423,1.0148847794961644,0.9729982526968102,1.0457960311749679
-4.516892378043906,0.7080068820362637,1.176222942132118,1.4323791746230257,1.2053584394210757,1.615139663802228,1.923549750288129,0.9000677913530423,1.013960263397742,0.9693332475570018,1.0450166261358134
-4.510230294890449,0.7080068820362637,1.176222942132118,1.4323791746230257,1.2053584394210757,1.6128000716589037,1.923549750288129,0.9194799530893377,1.0151845470931207,0.9693002829956839,1.0494797000301623
-4.503568211736992,0.7080068820362637,1.1842907604310975,1.4323791746230257,1.2053584394210757,1.6128000716589037,1.923549750288129,0.8998004953397197,1.0169471333971583,0.9703048789659483,1.0442636882306757
-4.496906128583535,0.7080068820362637,1.1842907604310975,1.4323791746230257,1.2053584394210757,1.615139663802228,1.9326040939906202,0.9000677913530423,1.0165912366555692,0.9732018580938464,1.0426745305907463
-4.490244045430078,0.7080068820362637,1.1842907604310975,1.4323791746230257,1.2053584394210757,1.615139663802228,1.942164306651226,0.8998004953397197,1.0166995313894605,0.9775149865598112,1.039991214375499
-4.483581962276621,0.7080068820362637,1.1739665815027513,1.4323791746230257,1.2053584394210757,1.615139663802228,1.941205493146494,0.8998004953397197,1.0144059692333538,0.9821516203742087,1.0411425396299774
-4.476919879123163,0.7080068820362637,1.1739665815027513,1.4323791746230257,1.2053584394210757,1.6128000716589037,1.941205493146494,0.9000677913530423,1.015027532793734,0.9816441497931263,1.0397497145205972
-4.470257795969706,0.7080068820362637,1.2049786348541056,1.4603356850540334,1.2053584394210757,1.6128000716589037,1.941205493146494,0.8999976630979125,1.015940168917894,0.9799733988303659,1.0384116880021574
-4.463595712816249,0.7080068820362637,1.2715623890418266,1.460734163315232,1.1130938099301333,1.6128000716589037,1.941205493146494,0.8999976630979125,1.0160410821745731,0.9824851327897448,1.0417251316219525
-4.456933629662792,0.7080068820362637,1.2715623890418266,1.460734163315232,1.112638559465608,1.6128000716589037,1.941205493146494,0.8999976630979125,1.0137370457072286,0.9729067983181102,1.0433074146369203
-4.450271546509335,0.7080068820362637,1.2220576346128547,1.501728818060663,1.112638559465608,1.6128000716589037,1.941205493146494,0.896948456273285,1.017151868710933,0.975605622434327,1.0443727029724326
-4.4436094633558785,0.7080068820362637,1.2212965770083597,1.5020931987955448,1.112638559465608,1.6128000716589037,1.941205493146494,0.896948456273285,1.0169118757955946,0.9776206359141765,1.0494443670613656
-4.4369473802024215,0.7080068820362637,1.1702154531314162,1.5731932250137572,1.112638559465608,1.6128000716589037,1.941205493146494,0.896948456273285,1.0223818398284323,0.9744977961076391,1.0464711792749581
-4.430285297048964,0.7882309363124755,1.1537687466975484,1.5731932250137572,1.112638559465608,1.615139663802228,1.7953131002689202,0.896948456273285,1.0211666491828968,0.9769431252161178,1.0437600834529501
-4.423623213895507,0.7882309363124755,1.1532147147590392,1.5731932250137572,1.3509078541905253,1.615139663802228,1.7953131002689202,0.8879445174762544,1.0224733745922747,0.9784124192921636,1.04264963393517
-4.41696113074205,0.7882309363124755,1.1758506397170678,1.5731932250137572,1.3524034850533273,1.615139663802228,1.7953131002689202,0.8879445174762544,1.0216223248730323,0.9799552574499472,1.0437612285115898
-4.410299047588593,0.7882309363124755,1.176222942132118,1.5731932250137572,1.3524034850533273,1.615139663802228,1.7953131002689202,0.8879445174762544,1.0201854646230133,0.9735316098650377,1.0401965888247608
-4.403636964435136,0.7882309363124755,1.1532147147590392,1.5731932250137572,1.3524034850533273,1.615139663802228,1.7953131002689202,0.8943284774710547,1.0176174603364507,0.9740645949025855,1.0402384693702975
-4.396974881281679,0.7882309363124755,1.1532147147590392,1.5731932250137572,1.3524034850533273,1.615139663802228,1.7953131002689202,0.8943284774710547,1.0195906055925013,0.9743479857879584,1.0498845807493795
-4.390312798128221,0.7882309363124755,1.1532147147590392,1.5731932250137572,1.3524034850533273,1.6205133743744824,1.7953131002689202,0.8635565546068158,1.0193102777797054,0.96946789743181,1.0478688091939359
-4.383650714974764,0.7271875709095004,1.068012896267299,1.5731932250137572,1.3524034850533273,1.6205133743744824,1.7782904000428912,0.8635565546068158,1.020772413562833,0.9690476717879222,1.0441419597447779
-4.376988631821307,0.7238449382297102,1.068012896267299,1.644806290537563,1.3524034850533273,1.6205133743744824,1.7782904000428912,0.8578446518071001,1.01978123375654,0.9676188527195708,1.0444995015987606
-4.37032654866785,0.7238449382297102,1.068012896267299,1.644806290537563,1.3524034850533273,1.6205133743744824,1.7782904000428912,0.8997493752496561,1.0176172688081073,0.9702126834021676,1.0447525509794389
-4.363664465514393,0.7238449382297102,1.068012896267299,1.678423877354137,1.3524034850533273,1.6205133743744824,1.7782904000428912,0.8996626896105896,1.0152086224021062,0.9725934718774768,1.0398889575331005
-4.357002382360936,0.7152251508763688,1.0667757239209115,1.7275910140676312,1.3524034850533273,1.6205133743744824,1.7782904000428912,0.9085870117746129,1.0195182508223275,0.9744434583903099,1.0408227734509752
-4.350340299207479,0.7145695963453751,1.0592649231338365,1.7275910140676312,1.3524034850533273,1.6205133743744824,1.7782904000428912,0.9260935656999563,1.0117844954321913,0.9664652053294741,1.0399736141734646
-4.3436782160540215,0.7145695963453751,1.0821184105477448,1.7275910140676312,1.3524034850533273,1.615139663802228,1.7782904000428912,0.908788326478765,1.0108993191393434,0.9686404220194333,1.0390464283184542
-4.3370161329005645,0.7145695963453751,1.0824145608563385,1.7275910140676312,1.3524034850533273,1.615139663802228,1.7782904000428912,0.8998520651557347,1.0067891772776218,0.960242452044943,1.0430004793362773
-4.330354049747108,0.7145695963453751,1.0824145608563385,1.7275910140676312,1.3524034850533273,1.615139663802228,1.7782904000428912,0.8998520651557347,1.0061062382277943,0.961796141344301,1.0407242387067361
-4.323691966593651,0.7145695963453751,1.0970908242126485,1.7275910140676312,1.3524034850533273,1.615139663802228,1.7782904000428912,0.8998520651557347,1.0064109207846257,0.9622165245392889,1.0323283541295738
-4.317029883440194,0.7039483995748759,1.139971851576592,1.7275910140676312,1.3524034850533273,1.615139663802228,1.7782904000428912,0.9281735480548932,1.0073128215911806,0.9600559740793156,1.0395856070175982
-4.310367800286737,0.7041576644663095,1.1401764537217474,1.5905962873472967,1.3524034850533273,1.615139663802228,1.7782904000428912,0.9107466107625573,1.0050735038550096,0.9597876916079786,1.0370168350602427
