speed_bl_s_t0,speed_bl_s_t1,speed_rel_t0,speed_rel_t1
2.6029862488210473,0.3201284158381289,4.07809438402717,0.6982307421592643
1.9308271823945875,0.3982999113390072,3.025023851976449,0.8687302624107773
0.2403217896585773,0.4605934752676748,0.3765117626763847,1.004598492851315
0.33159637388004687,0.5520556076315735,0.3696366968623625,0.4871203305883621
0.49868810821930004,0.285829038249809,0.5558969868391987,0.2522085342115044
0.3306665937011323,0.331241691395906,0.36860025345943676,0.29227954573211307
0.1773758391767638,1.1112047533830638,0.19772417451164964,0.9804998252649932
0.2171692095766581,0.10453061052280563,0.478785805431241,0.7179864854653628
0.7493567992213208,0.3152697134675265,1.652082260509915,2.1654842769414047
0.6066551078304235,0.03822224725781831,1.337472540365063,0.2625360823779152
0.6048677246097757,1.570345646772879,1.333531955433247,10.786189291856337
0.4369486539673873,0.6939180874736761,0.9633263096075568,4.766295789666057
1.0205778067638396,0.38761250734047364,2.2500342851051864,2.6623832050333855
0.6377757165923506,0.28298981937034323,1.4060831217667058,1.9437642697768593
0.36738047406477276,0.1837819590071765,0.8099516341091807,1.2623380096944294
0.3194349758329253,0.3282777892978066,0.5889640194344081,0.4059484227668833
1.2377040100856125,0.2519731278811014,2.282039174793992,0.31159005323438965
0.25394737162817194,1.349764625271203,0.4682200636575228,1.6691193818120402
1.1052107966059395,0.15333860036175492,2.0377524139116034,0.18961856389762086
1.897477408231644,0.8003784457763599,3.4985083215264585,0.9897482506340665
0.23552888324952642,0.6473601272390272,0.43426064227886085,0.8005257473464041
0.2956163167314042,0.1878710492231657,0.5450479355259664,0.23232140157528833
0.3131958081896259,0.23376325318939825,0.5774604411442065,0.28907171617085664
0.7582520285792135,0.2968626690620687,1.39804090435571,0.3671004746982413
0.930265086067511,0.13634068074580896,1.7151930930581074,0.16859893088141414
0.18789615766254378,0.16076442205970054,0.34643694218097737,0.1988013374641092
0.23813634978403467,0.17056133694998477,0.4390682059049176,0.21091620565607325
0.9102403192582491,0.16826408347631994,1.6782720667444824,0.20807542125111925
0.18242175354864998,0.4552035716952137,0.33634341049265803,0.5629048872383111
1.537726733884458,0.22013456401251608,2.835211503119893,0.2722184746293876
0.05581605063248474,0.6921931346971406,0.10291185379354519,0.8559662591898859
0.6169362588008074,0.19847172792366058,1.1374873955824898,0.24543020436066504
0.32313784435350507,0.35881476485093466,0.5957912503023844,0.44371045683071525
1.4768188457714795,0.3816599261245023,2.722911481793977,0.47196079081370285
0.15010860475437302,0.08067485735666932,0.27676545743715597,0.09976255527654129
0.19846074578953762,0.13394442671635,0.36591559279122776,0.16563572235643778
0.8572764224089929,0.1264897000511362,1.5806189231214036,0.15641720489787025
0.18145682965536958,0.2585532030846897,0.3345643145963716,0.31972697640637104
0.1749350103797903,0.4383467642691781,0.32253959224230166,0.5420597536027961
0.21669176351374456,0.23475868399379837,0.3995293617569808,0.2903026662326448
0.18818338340050722,0.24317003031976916,0.346966519835005,0.30070413987994116
0.8914755211947202,0.3807828596772931,1.6436741306150604,0.4708762101551456
0.23542142226248047,0.09804854842989687,0.4340625091386249,0.12124686740104397
1.1681573471632531,0.5747891695879266,2.15381125602524,0.7107844771247351
0.6671355936740306,0.36835769723498124,1.2300433280152963,0.45551125017150496
0.36968451353784415,0.13505730962466048,0.681612514246977,0.16701191372874843
0.32032080751692993,0.4923530514990056,0.5905972876380334,0.6088439462444584
1.8523769205798002,0.46710161325791005,3.4153534809626787,0.577618009367965
0.8247649988549138,0.10586164216430022,1.5206753973881415,0.13090854169583932
0.9464597524817627,0.3342283262604519,1.745052302431992,0.4133068587420035
0.5076179945857187,0.11257431196532135,0.9359298669435895,0.1392094313908389
0.15861708988172105,0.67186509659961,0.29245313092010544,0.8308286005584897
0.1394263879876492,0.1461300300183097,0.25706992689296815,0.1807044434279261
1.4353451680293594,0.22086554489176077,2.646443637657516,0.27312240582630737
0.2813155473493505,0.14925320333062148,0.5186806330904805,0.18456656057838133
1.0409185191435681,0.36667635674386073,1.9192123634550264,0.45343210396437217
0.550799527536132,0.9241905728058276,1.0155466000377036,1.1428543678481964
0.5777610100372303,0.2444315040518828,1.0652573214837568,0.3022640787140876
0.20640016239030515,0.2631042891697588,0.3805540358764271,0.3253548509636537
0.06746233241072114,0.6846943089827924,0.12438489665521173,0.8466932088325806
0.7498149888289672,0.8508180369352897,1.3824849595801703,1.0521218657353877
0.7789303363787403,0.4563687782255626,1.4361669087012114,0.5643457820189316
0.3638183788620861,0.31020269322271826,0.6707967222437086,0.38359675298521095
1.483929568088924,0.4327342068214267,2.736022004792418,0.5351192632075221
2.5076535276094605,0.25665704241314213,4.62353158766877,0.3173821834931075
0.174985259989622,0.13185106286228554,0.3226322408700993,0.16304706792248289
0.1483071551594526,0.11708228784174016,0.2864152086620156,0.22796405414835097
0.30725758851077845,0.8123056586606135,0.5933850341319374,1.5815926949277128
0.19390414316679783,0.11877546097181103,0.37447347409393006,0.23126073222170518
0.2370354521915413,0.14413825252033655,0.4577699466134517,0.28064313576455924
0.2655118967380231,0.10908025779856098,0.5127645070442272,0.2123837708818866
0.0855908657580327,0.09749636517148523,0.16529563694545066,0.18982945310448868
0.13256926813926137,0.1410811928268047,0.25602173108542137,0.27469091417444963
0.14521033650975407,0.17024919473339672,0.2804345399694755,0.3314822195768631
0.4542081123839952,0.33719371190459374,0.8771802759251469,0.6565300953377732
0.055544947881205606,0.0953771016489183,0.10727006273171238,0.1857031594240466
0.24548027517671617,0.12744224827121714,0.47407884104819525,0.24813532534448926
0.40079250306605424,0.12222193372846478,0.7740224554399654,0.2379711571425149
0.2474482533197442,0.08040263030802343,0.477879459230586,0.15654724473767748
0.7032479805837767,0.08021657605437434,1.358133509360931,0.1561849894150729
